Genes	tracking_id	AS1	D4CF1	ES1	FS1	AS2	D4CF2	DE2	ES2	FS2	AS3	D4CF3	DE3	ES3
BMP1	14.7742	4.70525	0.769043	1.07093	16.4851	14.3331	4.21072	1.03389	1.40038	14.3411	4.73603	2.58895	2.51044	1.72254
BMP5	0	2.68655	1.5302	0	9.64871	1.83862	1.05752	1.15081	0.0306697	15.0955	1.23752	1.34807	1.11597	0.0241528
BMP7	0	11.1638	4.86214	1.04213	4.39451	0.314044	11.5852	5.13726	1.37074	1.2498	0.964831	10.6624	3.50529	1.01744
BMPER	0	1.77506	7.27115	0.282958	0.885859	0.746538	0.559937	10.0855	0.337272	0.464088	0.655285	0.663016	4.71409	0.295119
BMPR1B	0	5.17793	3.26109	0.462892	1.29253	0.231258	3.13743	3.28682	0.359932	0.0248708	0.0405856	3.36726	2.26936	0.438791
BMS1P17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMS1P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMS1P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOD1L1	6.29206	10.1047	22.3426	15.5054	12.0364	4.29419	10.3221	23.0626	17.3285	9.39655	6.28514	11.493	20.0585	13.9542
BRD2	50.9172	93.6379	88.0909	76.4836	63.7138	62.7799	100.626	100.331	73.5783	60.1724	58.8554	87.3608	96.2899	76.2664
BRE	6.87934	21.7042	18.8151	16.5929	12.4197	13.0114	21.0034	20.0953	14.1713	18.4567	11.1369	28.0673	15.662	14.471
BRE-AS1	1.30377	0.0849844	0.076578	0	0.297715	0	0.0714525	0.0560956	0	0.640421	1.4762	0.0343681	0	0.0677243
BRS3	0	0	0	0	0	0	0	0	0	0	0	0	0.0518488	0
BRWD1	6.76323	13.4415	22.8561	14.9603	16.5706	9.25637	14.0002	21.0323	17.1382	14.374	7.93855	16.7075	18.1957	13.6413
BRWD1-AS1	0	0.120503	0.457573	0.112181	0	0	0	0.320391	0	0.178349	0	0.102679	0.51486	0.0975021
BRWD1-IT2	2.36998	0.218705	0.13841	0.0678669	0.606179	4.52452	0.387403	0.0969144	0	0.69884	1.32463	0.124237	0.155739	0.117973
BSPRY	13.2412	0.520075	2.49451	2.47175	7.84184	17.4141	0.87275	2.18331	2.36237	2.27309	15.2385	0.32653	3.71318	2.23691
BTBD10	18.8951	19.8254	33.6248	17.6971	10.8539	19.3432	18.5294	34.5199	17.4371	9.79288	14.3651	22.0825	23.0001	18.4948
BTBD2	44.2729	7.8524	3.13863	5.34113	34.742	42.3851	7.9882	2.94099	5.29531	43.6902	44.2127	4.12227	9.84169	5.05531
BTF3	481.604	644.63	436.418	443.014	183.624	498.539	690.484	420.365	441.268	289.729	247.532	707.802	330.355	465.94
BTF3L4	2.67376	25.9428	22.1423	28.2276	4.97847	4.94647	27.4914	20.1994	28.3766	5.23259	7.29342	31.7619	16.3483	27.3454
BTG1	61.5797	12.1936	5.12799	8.21458	25.0926	54.2178	9.92863	4.26985	8.15004	17.4699	40.8528	11.5072	3.64126	8.09445
BTG2	10.9389	30.1274	37.1553	4.46743	71.6986	24.9639	35.6604	37.6548	3.99252	100.867	107.594	35.1457	37.8064	4.22379
BTG3	9.05735	58.3892	30.7337	24.4503	22.5117	15.37	52.3523	32.2485	20.658	17.2892	13.3254	63.2499	25.3631	19.9298
BTNL2	0	0.100835	0.0957223	0.610164	0.314587	0	0.133961	0	0.155403	0.185576	0.0912255	0	0	0.326352
BUB1	0	61.3713	71.6449	114.261	7.10237	0.737441	67.52	71.057	116.273	9.1537	4.85122	82.2657	59.9942	107.635
C10orf10	1.02048	0.252958	0.120066	0.500413	4.53984	8.44217	0.280049	0.0840699	0.649747	2.44068	42.5887	0.188599	0.236422	0.53727
C10orf107	0	0.447984	0.42527	0.0521308	1.16454	0	0.545558	0.148886	0	0.123722	0.304285	0.763442	0.29907	0.226547
C10orf11	0	1.36478	0	0.39704	0.886316	3.53705	1.58649	0	0.350557	2.26644	1.39815	1.16291	0.182223	0.207052
C10orf111	0	0.0400021	0.221366	0.109623	0.270116	0.799233	0.318627	0.158129	0.161629	0.34552	0.280703	0.238394	0.299579	0.0651598
C10orf113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C10orf25	0.628324	0.859954	0.703793	1.18058	1.31484	0.799685	0.881262	0.440921	0.962181	0.515864	1.90075	0.714844	0.56267	1.1366
C10orf53	0	0	0	0	0	0	0	0	0	0	0.246267	0	0	0
C11orf49	22.2275	25.6276	16.6389	10.7341	14.5214	9.42714	23.8536	14.7999	11.7095	15.3649	15.2301	23.8635	15.0486	11.2677
C11orf53	3.37654	0	0	0	0.288085	0	0	0	0	0.357543	0.503239	0	0	0
C11orf54	87.0726	16.6465	17.6123	14.4374	26.3026	45.7199	18.929	13.1172	14.6979	40.1816	16.3156	18.292	13.7552	13.6769
C11orf68	23.1545	6.03779	3.05127	5.17597	20.9037	26.8196	6.23238	2.02092	3.88266	14.095	26.3746	3.73816	6.68126	5.9397
C11orf74	14.3556	36.4365	29.1948	22.1942	12.1348	7.77098	43.8164	22.0527	22.7304	9.04617	13.268	49.1268	16.742	23.9031
C11orf87	0	2.57963	0.252657	0.400246	0.0426228	0	0.961031	0.312994	0.315525	0.0150266	0	1.29965	0.20775	0.347873
C12orf40	0	0	0	0	0	0	0	0	0	0	0	0	0.0726368	0
C12orf60	1.03293	6.11046	2.77947	2.25168	0.617603	0	6.82123	2.03079	2.61588	0.797352	0.923633	7.64724	1.49574	2.72956
C12orf66	0.789503	3.15966	2.09264	3.99034	1.54624	0	3.42754	2.21417	4.27814	1.88961	2.07295	4.02801	2.43312	2.97274
C12orf71	0	0.154031	0.146221	0.286786	0.10672	0	0	0.30715	0.316514	0.113616	0	0	0.246791	0.0623149
C12orf73	1.27375	7.64615	7.70743	6.49435	3.27984	3.24226	7.26072	5.6587	6.56012	3.13098	4.05658	9.87351	5.47287	7.78118
C12orf74	0	0	0	0	0.172253	0	0	0	0	0	0.0640205	0	0	0
C12orf79	0	0.152165	0.496417	0.21019	0.274493	0	0	0.365386	0.0870068	0.0894677	0.164585	0	0.292589	0.246259
C14orf159	16.8781	6.93548	2.94098	6.50597	17.3991	9.33964	7.03494	3.99733	5.66105	21.0906	16.5737	6.29299	5.27679	6.83658
C14orf177	0	0	0	0	0.0374958	0	0	0	0	0	0	0	0	0
C14orf178	0	0	0	0	0.0948079	0	0	0.363654	0.140117	0.203137	0	0.116072	0	0
C14orf39	0	1.5136	1.04498	0.853981	0.12728	0	1.48274	0.945106	0.777565	0.0168481	0	1.44605	0.783876	1.13191
C15orf39	4.24754	2.37636	1.37199	3.73883	10.8195	5.69048	2.2647	0.942191	2.92703	9.5802	17.2078	1.0302	2.74612	3.33955
C15orf40	19.6501	16.933	10.2748	7.94877	11.2677	24.2149	9.85485	9.78603	7.97568	20.549	12.418	12.7142	11.2723	9.11822
C15orf53	0	0	0	0	0	0	0	0	0	0.04692	0	0	0	0
C16orf86	0	0.220417	0	0.205195	1.41336	2.27281	0.097609	0	0.0566162	0.81159	2.89399	0.0469535	0.117719	0.0891722
C17orf102	0	0	0	0	0.139566	0	0	0	0	0	0	0	0	0
C17orf112	0	0	0	0	0	0	0	0.123638	0	0	0	0	0.0993417	0
C17orf51	0.122345	3.74595	0	0.00708791	2.21926	0.467135	3.29073	0	0	0.63693	2.20042	3.47732	0	0
C17orf75	3.88029	13.2142	10.9666	10.4925	3.85004	2.46928	13.6026	11.5983	11.4425	4.13227	2.91405	15.4391	10.1494	11.9823
C18orf54	0.226239	13.5107	9.99364	12.8889	4.32652	0.28794	14.6978	9.64797	13.552	1.20049	0.674898	19.843	8.96466	12.4393
C1QL4	0	0.567626	0	0.176142	0.0437454	0	0.335156	0.041922	0.0648002	0.139092	0.0568589	0.0268704	0.0336838	0.204124
C1QTNF6	2.07612	3.05032	0.407838	0.91989	6.99321	2.49344	1.84546	0.428351	0.794539	7.43662	2.04337	1.55582	1.23903	0.79952
C1orf100	0	0	0	0	0	0	0.263718	0	0	0	0	0	0	0.173288
C1orf185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0.354425	0	0	0.313307	0	0.703684	0	0	0	0
C1orf21	14.3687	5.47718	4.96237	10.652	7.80022	12.825	4.49606	5.6598	11.0878	7.40673	7.44187	4.89964	4.07607	9.89265
C1orf234	0	0	0	0.178534	0	0	0	0	0	0	0	0.163412	0	0
C1orf27	10.5058	15.3706	16.8996	13.4656	10.026	9.35952	15.6575	16.693	13.6044	11.0531	9.68309	19.5779	11.511	12.8995
C21orf58	1.0625	2.6054	2.11085	4.30846	4.63464	0	3.11194	1.7673	4.06987	3.68316	4.4917	2.56511	3.39263	4.51137
C22orf29	9.09401	5.83124	2.49491	3.95883	4.47332	8.58731	5.7546	2.79023	4.63173	7.0129	7.29662	5.03092	3.68453	3.91337
C2CD2	2.67563	3.40136	5.35188	5.35491	4.30943	1.06417	3.65739	5.13002	5.41838	3.74135	7.93945	3.85548	5.44417	5.36117
C2CD3	1.58063	5.9781	4.89249	5.78211	4.15899	0.987341	5.85608	5.09406	6.0018	3.08719	3.5722	7.05594	5.64684	5.43698
C2orf27A	1.87464	0.636005	0.54887	0.645908	0.64125	0	0.768129	0.23059	0.653456	0.596219	0.523808	0.985329	0.555829	0.654954
C2orf74	0	17.0867	27.3454	14.4077	5.32888	3.7123	19.5704	24.0918	17.3611	9.21097	5.86995	20.9625	19.3023	16.645
C2orf91	0	0.033373	0	0.108739	0.011578	0	0.0295577	0.0443657	0.137155	0	0	0	0.0356472	0.0540058
C3orf14	0.304604	6.51642	6.76814	8.59292	4.61748	0	3.19657	8.01992	6.2375	2.47185	2.2447	6.03208	4.06112	7.82558
C3orf58	3.84189	20.6879	30.7741	17.8577	9.47589	1.88064	20.4362	29.8695	18.8791	19.7805	5.80762	24.2442	25.6663	17.7787
C4orf17	0	0	0.155616	0	0	0	0.0362967	0	0	0	0	0	0	0
C4orf19	23.4152	1.09518	0.194822	0.445369	12.678	20.6855	0.431507	0.407705	0.439417	15.5436	14.4955	0.6415	0.18268	0.442944
C5orf22	6.0979	18.374	23.2455	21.3051	7.38394	8.46651	19.7202	24.0141	22.3813	7.82759	7.92745	25.81	19.4605	21.3179
C7	0.495836	0.508441	0.0877566	0.0430298	35.2366	8.8349	0.573128	0.0204823	0.0633203	7.47772	52.874	0.971498	0.065829	0.0373993
C7orf13	4.99316	1.71696	1.54974	2.09624	4.66634	2.31088	1.44589	1.49673	2.16894	6.16451	3.8546	1.36706	1.77383	2.75569
C7orf31	3.05164	2.18889	3.5668	0.97875	1.66225	3.17775	2.10657	3.87221	1.02708	0.999879	2.75846	1.77701	3.29537	0.934352
C7orf49	13.9716	18.076	23.2215	20.7539	14.4729	28.9131	20.7733	17.4304	18.4935	13.9807	26.1229	19.4584	19.8929	20.8892
C7orf65	0	0	0	0	0	0	0	0	0	0.0159255	0	0	0	0
C8orf34	0	1.15065	2.16713	0.425213	0.0413221	0.970254	0.738321	1.97406	0.411221	0.0222684	0	1.25319	1.10778	0.356664
C8orf48	0	2.97683	5.56207	1.0997	0.851797	0.973106	3.055	4.83678	1.1166	0.139105	0.512676	2.85861	3.63393	1.22343
C8orf86	0	0.0286834	0	0.0801076	0	0.588789	0	0	0.0884114	0	0.0516904	0.0244407	0	0.0696253
C9orf170	0	0	0.0347649	0.0852317	0.13975	0	0	0.0486846	0.131693	0	0.0329346	0	0.0391174	0.0296316
C9orf57	0	0	0	0	0	0	0	0.0603377	0.0466329	0	0.0820473	0	0	0
C9orf84	0.209175	0.0129967	0.222188	0.0355764	0.0982994	0	0.0115099	0.0518083	0.0267149	0.0668687	0.0467275	0.0332352	0.208328	0.0210367
CA10	0	1.48267	0.163193	0.200047	0.59629	0	1.82701	0.28567	0.198705	0.0157832	0.116019	1.28173	0.103103	0.243419
CA12	0	3.18707	0.208634	3.7288	37.4006	0.643064	2.01623	0.500892	3.03341	12.8209	2.03217	1.81935	0.469535	3.29011
CA4	0	0.988393	0	0.805117	4.92387	0	1.47723	0	0.761636	5.18863	2.01622	0.315824	0	0.799733
CA5B	0	1.50039	6.86349	1.91236	1.06917	0.618089	1.33778	5.63577	2.40029	0.650385	1.30044	1.56161	6.59341	1.95544
CAB39L	1.49405	7.5583	6.10167	3.90417	3.85021	1.14091	6.95339	4.32897	3.86546	1.93896	4.39306	8.02727	4.51218	4.0973
CABS1	0	0	2.74395	0.489252	0	0	0	2.27063	0.359978	0	0.0791461	0	1.49696	0.35436
CACHD1	1.67519	24.5974	45.0522	23.9763	6.60271	0.236895	26.9523	54.1504	23.1435	5.63328	2.24572	29.9838	39.0704	23.3302
CACNA1D	0.382997	0.0714921	0.135742	0.27364	17.547	0.324966	0.0844268	0.168974	0.432607	25.2273	2.35317	0.0473773	0.161224	0.302113
CACNA2D3	0	0.304338	0.224705	1.77862	0.351941	0	0.0748735	0.42706	0.972808	0.0869101	0.0608056	0.115254	0.180598	1.29964
CACNB2	2.00925	0.742258	1.18531	2.07779	5.36052	0.319639	0.68423	1.16801	1.89883	5.7897	1.43078	0.731472	0.922256	1.73835
CALB1	0	1.48796	107.734	15.1668	2.69426	0	0.178692	132.23	16.7649	0.444743	0.181677	1.33234	66.7533	17.4674
CALHM1	0	0	0	0.249031	0	0	0.0364496	0	0.190277	0.0302291	0.11108	0.0175336	0.0219795	0.233094
CALHM3	0	0	0	0.0377301	0.112421	0.833681	0	0	0	0.0596277	0	0.0345343	0	0.0327931
CALML4	68.2239	6.91686	5.25843	10.0345	22.4809	44.2343	7.29763	5.29678	10.0233	30.4805	26.0493	7.33929	4.2828	9.32044
CAPN12	1.41128	0.214173	2.32013	0.731142	1.51883	0.465149	0.209428	3.07293	0.861405	9.67078	4.1637	0.168977	6.51574	0.785529
CAPN2	116.941	55.6576	42.7561	20.8578	62.5281	51.8351	52.537	45.149	21.799	32.3774	39.5733	51.6551	38.3844	20.9661
CAPRIN1	35.6021	184.653	135.147	142.767	50.7073	26.8385	190.836	138.478	147.627	55.0277	48.7864	225.739	107.609	131.747
CARD17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD6	9.45963	0.0150749	0.28621	0.421014	0.627608	2.77835	0.0534058	0.120242	0.41819	0.819059	9.67397	0.0385353	0.209328	0.42691
CARHSP1	29.4571	36.9281	45.8158	56.163	22.3474	16.8228	34.505	42.8143	52.1715	26.77	22.2324	26.0592	56.6151	61.8175
CARKD	69.522	11.2806	11.2548	10.6142	22.3757	43.9685	11.48	12.3822	10.5049	18.3047	32.6869	9.32408	15.8679	10.6877
CASC1	0	0.417003	0.531857	0.0258803	0.32783	0	0.248887	0.332616	0.0571259	0.0531446	0.0500906	0.331625	0.296947	0.067478
CASC10	0.530654	2.07128	6.55419	2.57098	2.14351	0.675377	2.0092	6.81828	2.63481	1.61949	1.18589	1.65285	6.00516	2.12815
CASC15	0	3.09975	14.0847	4.79865	1.83581	0	3.57824	11.9919	5.18872	0.384145	0.377018	2.87867	14.0624	4.79071
CASC16	1.19704	0	0	0.0685481	0.510211	1.52351	0	0	0	0.597295	0.936678	0	0.157302	0
CASC17	0	0	0	0	0	0	0	0	0.0649048	0	0	0	0	0
CASC2	0.431662	1.33534	0.573636	0.345277	0.703698	0	1.00635	0.564461	0.540496	0.633191	0.540753	1.24487	0.53108	0.337854
CASC20	0	0	0	0.040201	0	0	0.0382464	0.0574074	0	0	0	0	0	0
CAST	123.454	27.5215	22.8269	31.612	70.2686	80.2293	33.2746	21.9655	31.7385	90.4171	27.4709	34.3994	22.3643	26.6074
CAT	234.344	5.65584	0	0.0260655	50.9634	85.0518	1.95906	0	0	54.9419	43.2364	6.46544	0.0299072	0
CBL	2.4791	11.7086	22.7047	22.662	6.30153	1.84961	11.3552	22.6191	23.9339	4.78336	4.21133	11.8179	23.4383	19.6924
CCDC102B	0	1.03313	0.213206	0.229992	1.18419	2.88044	1.27308	0.186712	0.283334	0.923964	0.716448	1.46545	0.275046	0.406289
CCDC114	0.313326	0	0.11083	0.181145	0.39151	0	0.0344676	0.0258677	0.219915	0.0714575	0.210036	0.0331604	0.0831375	0.204675
CCDC117	6.7217	33.1566	30.5434	29.9217	16.3453	10.6081	36.4418	26.146	33.0405	18.6606	10.0327	43.9562	22.4833	30.7913
CCDC140	0	0.549569	0	0	0	0	0.521508	0	0	0	0	0.401383	0	0
CCDC144A	0	0.010435	0.0396237	0.0971436	0.0289658	0	0	0.0138722	0.150099	0	0.112449	0	0.0334384	0.0591025
CCDC144CP	0	0.0440149	0.139277	0.122925	0.0610826	0	0.155932	0.234051	0.105519	0.0538598	0.0263711	0.0500059	0.2194	0.130583
CCDC144NL	0	0.15788	0.428215	0.902859	0.0782359	0	0.0799034	0.269851	0.764716	0	0	0.0768729	0.216822	0.656973
CCDC148	0	1.08129	1.07511	0.81982	0.130784	0	1.67168	1.00378	0.872465	0.208371	0	2.00353	1.23999	0.648671
CCDC148-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC150	0	4.68682	10.6588	13.4975	0.865627	0	5.37541	10.982	14.1172	1.94366	0.333467	6.09092	8.33768	14.214
CCDC152	7.57281	0.0925349	10.3271	8.52599	16.3703	3.90271	0.0796809	6.98928	8.46127	16.9405	2.29239	0.134031	6.33624	7.99733
CCDC171	0	2.37288	2.1453	1.26229	1.01928	0	2.23921	2.2532	1.94459	0.881425	0.558465	2.63569	1.87076	1.34854
CCDC184	0	2.16646	0	0.791418	4.14701	0.562801	0.995823	0.0364565	0.309936	0.0403071	2.76687	1.21509	0.0585846	0.554725
CCDC185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC40	0	0.782819	1.30379	1.81752	1.22253	0.719519	0.952755	0.746623	1.95721	0.598556	0.538498	0.811805	1.61727	1.85825
CCDC58	9.34757	58.9135	52.8916	56.8644	8.37772	19.0351	58.549	39.463	59.4743	13.5121	11.7079	78.4122	26.3421	58.4768
CCDC59	14.8505	26.2329	31.7963	26.0897	8.33936	10.8004	26.397	28.8879	26.622	8.60669	22.1224	30.331	21.248	27.7741
CCDC64	5.25629	0.346774	1.51041	5.7349	2.50495	3.76302	0.108399	2.22363	5.21859	1.30352	3.52355	0.121669	2.44032	5.77671
CCDC71	11.7888	7.0438	4.64255	8.29012	10.4282	15.0039	8.40424	4.90031	6.63711	11.1383	22.9871	5.13118	10.3306	8.35702
CCDC81	0	0.508388	10.5283	0.355221	0.205387	0	0.157709	7.84531	0.261919	0.184033	0.0916273	0.282116	10.1618	0.349905
CCDC85B	9.25349	0.627962	0.108386	0.850319	6.68767	21.1989	0.657294	0.303566	0.351923	4.79327	48.9189	0.340504	0.487822	0.461908
CCDC90B	16.9956	13.034	42.5695	15.4442	6.50697	10.0497	15.6799	37.6482	15.0803	7.19781	6.65917	18.7184	30.478	16.1751
CCDC92	48.9157	6.98029	15.9173	0.343822	16.1365	23.5359	5.98602	12.8637	0.341516	15.0201	30.463	5.28694	18.1468	0.358598
CCDC97	10.0004	7.99927	10.8634	6.43056	13.0197	9.25656	7.11811	10.8093	6.07222	12.3995	17.5717	5.80568	14.1937	6.22873
CCER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL21	1.38343	0	0	0	16.3552	15.8466	0.0752192	0	0	16.548	167.038	0	0.090716	0
CCM2L	0	0.857103	0.622198	2.81616	1.08424	1.0343	1.13867	0.368637	2.02025	1.03729	4.67617	0.966607	1.02322	2.18249
CCNB2	3.52791	107.424	87.5628	85.9102	11.497	6.2861	127.798	91.7058	85.0426	12.617	23.1817	150.946	69.583	85.0481
CCNO	0.773373	0	0	0	0	0	0	0	0	0	0.864288	0	0	0
CCNYL1	15.4996	7.19374	54.0196	23.3926	7.48027	17.0499	6.96019	50.7845	23.1714	7.33936	9.19196	8.83788	38.7195	23.8627
CCSER2	27.3366	10.061	12.4787	8.6466	9.09493	14.9674	8.59299	12.5655	10.5957	4.61946	14.5275	11.104	10.3654	7.7773
CCT2	48.1783	389.71	325.859	334.855	58.9414	57.873	411.36	366.01	337.764	62.8483	52.6236	502.171	246.479	344.764
CCT8L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD163L1	0.215621	0	0.178153	0.0623956	5.20897	3.0187	0.0237447	0.231664	0	6.18998	0.626303	0.0114221	0.0715917	0.0650771
CD177	0	0.0581628	3.69932	0.487314	0.221894	0	0.0257567	6.41764	0.507949	0.0641237	0	0.0495597	6.70965	0.447079
CD1A	0	0	0	0	0.021526	0	0	0	0	0	0	0	0.0331494	0
CD1C	0	0	0	0.0457566	0.255728	0	0	0	0.0504997	0.0902837	0.0885075	0	0	0.0397693
CD200R1L	0	0	0	0.150081	0.0372461	0	0	0	0.276072	0	0	0	0	0.0434743
CD2AP	74.1495	22.5275	40.4158	40.8414	23.4727	68.2986	26.1235	39.0311	45.3993	33.0961	19.5444	27.1118	30.253	43.4067
CD2BP2	28.7813	29.7901	17.6293	22.8248	15.5557	33.6404	28.8242	20.5653	21.5359	15.8759	24.0828	20.0521	26.5974	25.6534
CD33	0	0	0	0.120868	2.44626	5.49142	0.235988	0.61719	0.0684392	2.92912	2.77386	0.0553154	0.277637	0
CD3D	4.77144	0	0.207485	0	0.802337	25.0304	0.128331	0	0	3.48102	3.71106	0	0	0
CD3G	0	0.0530135	0	0	0.624777	0	0	0	0	0.975846	0.287907	0.0451721	0.0566262	0
CD47	3.89798	9.50309	1.53412	8.75723	20.1857	3.97071	8.64641	1.82075	9.17521	13.5997	14.4325	11.0251	1.54124	8.48821
CD58	43.1385	4.01834	5.88983	7.59748	6.40611	25.5365	4.24369	7.57109	7.6274	14.3437	14.17	5.63812	4.82125	6.95918
CD63	446.973	451.483	680.325	344.842	404.033	769.04	447.062	699.624	314.259	617.009	256.227	463.309	607.96	371.667
CD9	37.6796	28.8672	47.2785	111.284	156.689	40.3265	27.4868	43.9985	113.368	110.205	115.519	21.669	41.056	118.582
CDC14B	16.4729	14.4398	22.2381	22.1105	3.76791	7.55663	16.5377	21.5541	23.0057	8.74225	6.54795	18.2587	20.2024	20.2342
CDC34	64.2772	25.0633	13.5572	20.3388	26.263	80.8334	24.2084	12.2588	18.3173	35.8136	39.9357	17.367	22.0737	19.1697
CDC7	0.951032	50.8767	33.9394	52.7562	5.49914	0.403457	54.8286	32.8935	52.0557	5.14727	5.59572	67.3104	25.5475	52.6861
CDCA2	0	22.5332	23.5456	22.0492	2.48997	0.341903	26.9199	26.8711	22.757	2.85579	3.45143	31.5452	19.6294	20.6226
CDH1	74.5113	26.3332	11.9613	92.9398	138.757	66.6954	28.2375	11.81	92.4786	163.002	95.5902	18.2412	14.9543	84.2283
CDH17	182.196	1.81375	0.0956545	0.0469024	139.232	238.766	1.90387	0.066977	0.120783	185.822	119.382	1.5884	0.125569	0.217414
CDH18	0	0.0638666	0.202181	0.196942	0.197629	0	0.126202	0.324732	0.481462	0.343892	0	0.108869	0.0909762	0.32956
CDH19	0	0.0414215	0	0.0192794	2.94968	0.847572	0	0.027532	0.0601801	0.344049	2.26941	0.00882217	0	0.0251356
CDH26	0	0.198592	0.186386	0.329007	0.272736	1.36868	0.117323	0.320206	0.408614	0.681066	0.247263	0.0334599	0.283787	0.428857
CDH4	0.770463	1.98962	0.545977	1.71343	1.1947	0	0.630223	0.78069	1.46752	2.25841	0.137709	0.768535	1.12633	1.48922
CDH5	0	1.03195	0.11358	0.153152	9.68224	1.22504	1.24512	0.218702	0.215126	7.445	25.1896	0.751873	0.223649	0.254123
CDH6	0	12.8217	0.33292	0.790088	3.0132	0.143432	6.46688	0.587437	0.742271	3.41234	1.80028	11.2658	0.457014	0.754806
CDH7	0	18.1825	0	0.562778	0.436454	0	24.8559	0.0309033	0.47778	0.085404	0	16.4044	0.0248292	0.50795
CDH9	0	0.0408822	0	0.589912	0.666546	0	0	0	0.52505	1.20115	0.147122	0	0	0.446563
CDK1	8.01103	134.309	126.739	101.905	17.5457	2.3537	148.98	133.029	104.366	17.6059	21.198	182.864	90.1248	102.496
CDK17	8.06151	16.6923	36.9716	10.8675	8.61631	6.33915	14.9322	33.964	10.7392	10.4611	5.21987	18.0705	25.5702	10.2304
CDK3	71.3579	2.98304	4.6063	3.26334	5.26773	69.9757	2.98897	4.62638	4.1051	4.7136	5.94306	2.23305	9.32755	3.99609
CDKL4	0	0	0	0.040083	0.119424	0	0.0762684	0.0572389	0	0.0633581	0.0777998	0	0.0919814	0
CDKN1B	40.8094	32.1534	40.6654	12.5152	40.5356	42.5901	25.0916	36.6525	14.4629	43.8288	71.7688	30.1804	28.2869	14.7288
CDKN2A	0	0.123932	0	0.115372	1.17109	1.27954	0	0.164756	0.063662	0.593567	0	0.158403	0.0661843	0.100275
CDKN2AIPNL	58.8751	25.71	31.6222	22.7898	6.47025	41.5007	23.9093	27.5658	25.0373	11.2783	28.244	31.6701	21.5517	23.8778
CDKN2B	74.1182	1.10729	1.91948	0.149389	8.34002	62.7786	0.469026	2.4107	0.0494586	6.34663	10.9343	0.519608	1.26845	0.077902
CDKN2B-AS1	5.35217	0.139465	0	0.0837924	0.931104	2.91943	0	0.108206	0	0.403739	0.427215	0.0766949	0.0255234	0
CDON	0	6.50243	2.34407	4.54875	6.40325	0	5.61326	2.56641	5.01527	2.65209	1.03423	5.34298	2.74145	4.54823
CDRT8	0	0	0	0.106082	0	0	0	0	0	0	0	0	0	0.184402
CDX1	175.327	4.52872	0	0	114.986	133.116	6.19879	0.0497556	0	117.728	166.394	4.94316	0	0
CDX4	0	0.991614	0	1.51058	0	0	0.479045	0.23968	2.13027	0	0	0.384064	0.0962898	1.96938
CDYL2	2.33027	0.722382	1.26179	0.780092	1.22263	0	0.537429	2.22796	0.504698	0.764548	3.07238	0.221591	2.46915	0.537736
CEACAM5	1.1542	0.179224	0.136103	0	65.2018	1.46899	0.111104	0.0476308	0.0552231	17.422	20.8532	0	0.402051	0.0719464
CEACAM6	5.91879	0.0489665	0.185935	0	26.496	14.5638	0.130105	0	0.0503101	12.79	40.9567	0	0.209213	0
CEACAM8	0	0.0279603	0	0	0.620644	0	0	0	0	0	0.0503784	0	0	0.0226224
CEBPE	0	0	0	0	0.0606004	0.899362	0	0	0	0.0643047	0	0	0.0466756	0.0353569
CECR2	0.200952	15.2736	21.9253	25.1944	2.26122	0.127875	16.192	20.6621	26.4887	0.460094	0.426525	16.6064	23.8704	24.4382
CECR3	0	0.0343194	0.0651586	0.0319493	0.119013	0	0	0.0912477	0.141044	0.0252343	0	0	0.0366581	0.0555373
CELF1	17.9299	51.2093	74.2236	58.7252	22.6345	17.0429	57.5287	79.0374	63.644	24.7458	23.5772	56.359	77.9468	61.9377
CELF2	1.45355	6.2977	50.8129	12.2456	6.47894	3.39126	4.34651	50.2843	13.149	2.54598	7.86856	4.86457	41.2108	12.2971
CEMIP	0	0.1707	0.129636	0.190693	0.941785	0	0.151185	0.249619	0.227999	0.187907	1.3638	0.0581803	0.237032	0.186458
CENPK	1.27029	49.7336	35.9763	46.5899	6.71653	0.80836	51.0457	36.2791	46.9639	5.34248	6.1749	64.0736	27.0086	49.2531
CENPN	3.04722	30.1475	28.6765	29.7164	3.64785	2.89171	28.4809	30.14	31.1611	3.30236	6.64023	36.7201	22.3567	32.756
CEP170	0	13.0066	24.7076	12.2783	3.2906	0.363336	11.2534	22.7117	13.3589	1.54732	1.52865	15.095	18.6862	12.535
CEP41	0.156747	7.6201	2.86256	2.90409	2.86732	0.58606	7.28029	3.04766	3.02569	1.93107	2.2732	7.38962	2.38783	2.86377
CEP55	1.22747	25.8656	66.457	17.6749	4.17255	1.04149	28.2355	69.6811	19.7679	3.01077	18.5115	42.7381	41.5901	17.2927
