Genes	tracking_id	AS1	D4CF1	ES1	FS1	AS2	D4CF2	DE2	ES2	FS2	AS3	D4CF3	DE3	ES3
PLEKHA5	16.2605	19.7735	33.703	44.6543	18.8552	12.7322	19.6884	32.3833	46.9762	16.5674	7.16845	22.2025	25.5577	43.2713
PLEKHG1	1.74335	2.89553	0.411911	0.932182	3.28348	2.73085	0.953373	0.399349	0.925929	2.57194	4.61414	1.32961	0.516959	0.884472
PLEKHG5	3.189	1.66896	2.96246	2.58956	7.81972	2.43522	1.82667	2.21876	2.25839	6.11516	5.91403	0.659029	5.76925	2.28358
PLK2	7.89676	27.6677	19.8598	13.1946	11.1139	7.42829	25.1463	24.8017	12.6781	9.72234	5.4541	31.9482	15.3805	13.6664
PMF1	69.6295	43.6854	47.4545	57.5489	29.9496	40.202	45.123	45.1815	49.7523	30.8249	39.4276	33.7924	57.703	57.0771
PMF1-BGLAP	15.3976	4.06232	0	3.30928	2.88146	11.5084	4.79829	3.0303	0.566047	5.77885	0	3.46366	3.65351	1.61949
PMS1	6.00954	30.658	31.7972	33.3551	7.30925	1.58092	32.4886	28.3892	32.5533	5.96409	4.249	40.7783	24.4488	33.5528
POFUT1	11.1025	18.274	14.0249	11.6035	43.4884	11.7354	20.4985	15.0096	11.0947	70.1203	29.0118	17.6752	15.4284	10.5066
POGLUT1	9.08354	12.7952	11.5832	9.36318	5.76202	2.16766	12.2572	11.4727	9.58442	6.20245	8.40405	15.7324	7.41425	8.81723
POP4	17.8086	10.143	12.3358	9.16923	5.65539	20.1471	8.36826	11.8944	8.62721	5.91764	12.2003	11.4027	8.99922	9.45918
POSTN	0.333868	17.648	0.612011	0.353054	142.003	0.424924	11.4577	0.605011	0.517117	6.86877	27.0069	12.0918	0.395559	0.637333
POTEI	0	0	0	0	0	0	0	0	0	0.0142536	0	0	0	0
POTEJ	0	0	0	0	0	0.391357	0	0	0	0.014026	0	0	0	0
PPAP2B	0.608827	15.1443	9.72785	18.3226	27.1669	6.5864	15.3386	11.1848	17.075	35.9086	40.9141	14.8535	8.05785	17.7761
PPEF2	0	0	0	0	0.0126887	0	0	0	0	0.0268616	0	0	0.0195343	0.0295946
PPP1R3B	2.11289	3.78905	46.0948	17.4738	35.764	1.56866	3.41407	40.4426	17.8111	33.1839	6.07768	3.63917	43.4437	16.9329
PPP4R4	0	2.52399	2.63931	11.3104	0.100023	0	2.54724	1.3533	11.0931	0	0	3.61927	1.79697	10.3192
PPWD1	8.69176	38.1269	40.6263	35.9346	19.4813	10.1421	38.3731	37.1362	36.5057	22.4844	7.0853	43.9212	31.1149	37.9416
PPY	0	0	0	0	0.32023	0	0.205434	0	0	3.46182	0	0	0	0
PRKACB	0.70879	27.2004	17.004	22.3079	35.9667	4.21013	27.4507	15.4126	24.453	14.9265	8.16347	36.2359	13.54	23.27
PRKCA	26.0879	2.87061	1.71698	5.59347	11.3164	21.7149	2.73054	1.76691	5.97619	12.1055	10.7226	3.40923	1.36846	4.9059
PRPS1	3.3951	64.6094	77.8579	173.752	10.0323	8.02479	74.8587	80.6974	167.638	10.1876	13.5716	78.0571	64.1308	175.065
PRRG4	13.6214	0.440094	0.772892	0.645279	4.42069	8.33046	0.272847	0.906836	0.712167	5.32193	4.94061	0.346873	0.622862	0.649865
PSMA5	52.952	38.1089	42.5511	53.5324	12.4567	55.3887	36.5362	43.2306	49.7257	18.4768	12.8227	44.8148	31.3428	53.6201
PSMG2	72.3733	73.7416	60.334	69.2196	28.102	92.1115	75.3876	61.0775	69.3141	36.6379	43.0573	90.0064	43.5671	68.2403
PTBP2	4.60563	22.6556	30.9617	40.6505	14.3545	1.83178	22.4411	28.0738	40.308	7.27494	5.62789	27.8064	22.6715	45.8641
PTGFRN	3.80149	18.6918	10.8129	6.95303	15.7203	4.23348	21.7474	12.3916	6.73227	6.63155	17.6241	18.9076	13.7454	6.79263
PTH2R	0	0.0233747	0.0443847	0.174124	0.016214	0	0.0207017	0.0310761	0.120106	0	0.0420872	0	0	0.181588
PTPRO	0	1.52788	0.0365776	0.586539	0.681626	0.326438	0.522611	0.100592	0.555398	0.327599	3.66731	0.720439	0.0514497	0.475495
PVT1	0	4.08251	1.63964	9.46489	0.272224	0.807291	3.89393	1.87866	7.78409	0.664099	0.992326	4.11418	1.42562	7.14647
PWWP2A	5.93302	16.1062	23.3765	35.8366	15.0612	7.89776	17.2841	23.5812	37.6879	12.5021	8.94732	18.3768	16.9715	39.5003
QSER1	2.68409	25.3111	48.9217	45.9478	10.159	1.1825	27.6419	53.2786	50.7833	9.32145	4.42837	31.4392	39.6239	43.4709
R3HCC1L	9.68738	14.4643	11.9971	12.2729	9.48993	6.14552	14.3156	12.8345	11.8544	11.1167	5.47313	15.8686	9.13842	13.1724
RAB11FIP2	1.77185	9.7193	11.4903	9.46783	6.9743	1.43505	10.8356	9.68388	10.0786	6.33925	3.49093	12.4481	8.41233	9.71259
RAB14	42.6766	34.8535	39.5696	28.7946	28.5222	41.3146	35.1556	38.5302	29.5177	32.3431	33.9321	39.1968	30.7324	27.4815
RAD23B	53.5512	110.314	120.53	96.65	35.5108	51.2783	114.513	114.996	101.258	43.3557	51.8647	131.67	89.17	109.922
RAD50	12.2467	15.6975	23.4416	24.2873	12.9514	8.26285	16.3745	23.0891	27.4179	14.4713	8.40646	16.9659	18.8165	23.1518
RAD51	0	15.7711	15.3974	17.5707	3.731	0.620144	16.3514	15.7151	17.1587	3.70387	3.19556	18.1381	12.6436	19.3087
RAD51-AS1	0	0.693388	1.79517	3.22751	5.76691	1.30179	1.17241	2.59775	2.72013	6.82779	2.7438	0.859384	3.56854	2.24415
RAMP3	0.831406	0	0	0.23899	0.854292	4.23261	0	0	0.0527527	0.944994	44.0429	0	0.0548427	0.124631
RARB	0.694567	1.28108	1.85455	0.135887	5.91716	0.504613	0.760997	1.34943	0.201813	4.39871	1.32052	0.800605	1.18194	0.318419
RASGRP4	0	0.0428584	0.0455314	0.401847	0.328787	0.491885	0.297374	0	0.394254	0.39364	0.465448	0.143047	0.0256148	0.27167
RASL10B	0.31606	10.3241	3.39109	7.21747	0.980472	0.402258	9.21335	3.02675	6.09017	1.09561	2.25993	6.77337	5.01066	6.00306
RASSF4	187.468	3.12516	1.02132	3.86321	13.2031	123.502	2.83594	0.919449	3.02667	7.60437	17.3934	1.76799	1.55961	3.85514
RASSF6	7.76584	0.0419886	0.702426	0.0954724	6.08192	8.81629	0.0181845	0.320996	0.10786	6.86997	3.92192	0.0894508	0.340265	0.0849404
RASSF9	1.1908	0.847853	1.04982	0.411809	1.63618	1.51557	1.3386	0.735082	0.492371	0.894622	2.92741	1.4763	0.708755	0.984287
RBBP5	5.69016	12.984	11.8026	12.4686	6.52458	7.71148	14.2076	11.2199	12.1655	7.02806	5.95204	16.4652	10.0163	12.597
RBM24	0	1.84732	24.0938	0.797555	1.02686	1.09876	2.82174	21.4254	0.7702	0.324393	2.07389	1.93893	15.7887	0.866493
RBM26-AS1	0.417316	0.414195	0.442343	0.385591	0.628528	1.06226	0.573193	0.550627	0.345768	0.399469	0.885915	0.639686	0.248862	0.502703
RBM3	35.0565	74.8988	104.412	59.7118	32.9016	71.0467	73.7123	101.839	59.1416	35.8399	44.6522	77.3744	78.8019	68.0823
RBM4	67.9993	64.1715	53.5177	69.4353	29.4791	49.6954	57.9265	58.4028	67.9322	44.3746	61.6882	62.1532	46.8941	70.77
RBM47	127.22	3.16588	6.45347	25.2258	49.3979	95.6887	2.92455	7.15891	26.1303	59.8177	52.6404	2.53408	5.58926	28.0894
RBM6	270.471	46.5319	73.633	68.7525	34.7929	114.348	43.9331	71.6727	64.6314	43.1973	19.4031	46.6905	61.7178	71.8319
REC114	0	0	0.154667	0	0.338459	0	0	0	0.250884	0.120388	0	0.0696083	0	0.197619
REEP4	5.72799	6.2231	9.57174	6.59999	10.3519	8.10018	7.22096	9.68664	6.23198	8.63336	19.6291	5.63822	11.1487	5.8001
REG1B	19.098	0	0	0	0	30.3832	0	0	0	0.144032	1600.65	0	0	0
RELL2	2.36533	0.159481	0.185444	2.23546	0.944165	2.94874	0.0304845	0.184945	1.49674	0.877466	2.19606	0.089642	0.458738	1.62904
REP15	62.123	0.564891	2.50249	0.701172	39.3259	32.4039	0.667081	2.75352	0.709366	21.7365	15.5947	1.55097	1.60903	0.710992
RETNLB	0	0	0	0	0.109973	3.34106	0	0	0	0	51.1052	0	0	0
REV1	11.6762	16.3663	16.8054	16.4612	11.1454	7.43024	15.5628	15.9307	16.1142	11.0454	5.77663	18.4523	12.3061	15.055
REXO1L2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGMB	3.02008	17.3925	26.786	6.87827	28.5247	3.56919	10.3337	27.3666	6.7517	27.3786	57.1401	12.8208	21.7721	6.6409
RGMB-AS1	1.03734	1.0643	3.84421	0.5107	2.49227	0.660127	0.51237	3.97347	0.363232	2.55578	3.47732	0.795774	2.95643	0.442078
RGPD1	0	0	0	0.0168414	0.015358	0	2.39921e-06	0.0360745	0.00929359	0.0330541	0	0	0.0289854	0.0146377
RGPD2	0	0	0	0	0	0	0.0098115	0	0	0.124145	0	0	0	0
RGS1	4.75344	0.440512	0	0	13.2346	20.1661	0.303451	0	0	10.304	15.6713	0.375354	0	0
RGS5	1.02001	51.1442	62.1201	23.8566	31.1059	8.222	34.3381	66.3071	23.8748	5.29134	12.6622	41.7004	42.8287	22.2016
RHBDD3	10.5071	1.87459	2.61484	2.70673	6.87152	8.65291	1.76193	2.54292	2.55493	8.07552	23.0679	1.36912	4.16813	2.78591
RIN2	14.7126	3.44018	2.34252	0.361318	7.97428	13.3751	3.29116	2.27698	0.244623	5.87308	13.5397	2.99249	2.63652	0.152681
RIOK1	4.99458	28.8354	27.5335	23.2669	8.78986	9.53498	28.9057	27.1659	24.0381	8.01257	7.88659	39.2142	17.1879	25.1981
RIPK3	48.0062	0.068359	0	0.031819	5.97381	58.2897	0.030272	0	0	5.50372	9.68027	0	0.0730174	0.0276554
RLN2	0	0.190222	3.43107	6.818	0.131737	0	0.084234	2.65552	7.52475	0.1405	0.694176	0.486267	1.93031	7.61895
RMDN2	11.5084	2.08669	2.79655	2.23798	6.2459	5.85341	1.49828	3.03161	2.19198	10.3625	1.91366	1.83755	1.53056	2.10478
RMST	0	1.48651	1.05835	3.60378	0.0429611	0	0.74057	1.31743	3.53188	0.0682954	0	0.343047	1.02546	3.13222
RNF10	65.8487	36.4555	46.3365	56.2082	24.7697	69.9495	37.3243	50.6265	54.2886	20.8661	27.3701	39.0933	49.4878	51.1994
RNF145	3.88701	70.758	52.0437	39.8853	20.1711	11.2721	75.5138	50.0692	42.284	16.6247	17.8381	95.1519	38.6826	42.1945
RNF19A	32.2705	9.0981	48.0428	6.26896	26.9275	33.1506	8.92029	48.4491	5.66883	34.2787	14.2919	10.7679	41.4624	5.7031
RNF217	0.451392	3.49339	4.79414	1.78932	6.42659	0.746693	4.0632	4.32402	2.2775	6.59905	2.09735	4.48274	3.35659	1.49943
RNMTL1	13.0576	7.01882	4.81406	10.3314	6.54972	15.8633	10.122	5.12947	10.685	7.94525	16.3153	9.9573	4.47472	11.5663
ROS1	0	0	0	0	1.30757	0	0	0	0	2.2784	0	0	0	0
RPL23AP32	0	0	0	0	0.0975907	5.90812	0	0	0.14494	0.104555	0	0	0.150683	0
RPL37	266.747	442.809	161.34	246.609	166.708	487.141	489.785	151.007	218.453	206.725	45.9555	298.826	220.041	290.537
RPS27A	307.574	382.405	302.122	376.598	47.6567	692.732	420.033	359.659	319.366	170.312	693.445	491.083	221.479	314.45
RPS7P5	0	0	0	0	0	0	0	0	0	0	0.142512	0	0	0
RRN3P2	0	0.026773	0	0.049848	0.352868	0	0.0237122	0	0.0550152	0.649258	0.192922	0.182503	0.0285974	0.108313
RSPH10B	0	0.0202227	0	0.0188261	0	0	0	0.0537678	0	0.0148537	0	0	0	0.0327254
RSPH10B2	0	0	0	0.0564784	0	0	0	0	0.0207776	0	0	0	0	0.0163627
RSRC1	4.98259	22.6575	22.5755	14.8869	6.09361	0.90479	23.8213	22.6929	16.7072	7.1829	4.38273	26.3325	18.7381	15.5579
RTKN2	0.563034	16.2086	10.398	15.8991	2.93202	0.590331	14.6167	10.9167	17.3047	3.07534	1.97452	21.5203	8.57046	15.7353
RUNDC3B	4.08492	1.03106	0.240972	0.162463	1.76138	1.94959	0.576114	0.189818	0.250831	0.784379	1.51286	0.567806	0.101676	0.222226
RYR1	0	0.0850559	0.0587224	3.0356	0.421448	0	0.154088	0.0462569	3.18335	0.456818	0.104029	0.0691807	0.0991114	2.97327
S100A10	778.51	53.9275	256.489	95.8483	331.703	997.959	50.1443	272.919	91.3297	308.627	331.057	56.0577	138.776	98.0928
S100A4	44.2808	43.3239	12.2992	47.2811	11.1184	108.689	69.5622	11.1448	42.2844	5.38614	167.769	58.9822	15.8743	46.5398
S100A5	0	0	0	0.107969	0.240844	0	0	0	0.119161	0.171594	0.212448	0	0	0.093841
S100A6	3881.59	0.122516	5.81519	19.1612	336.035	2339.69	0.108509	4.07178	15.3571	163.582	1040.81	0.104394	7.0667	16.0591
SAA3P	2.20167	0	0	0	0	0	0	0	0	0	0	0	0	0
SAAL1	5.72182	44.3573	26.4488	51.9159	7.32897	6.37203	48.7259	33.2761	49.3912	7.35434	4.23617	62.7048	20.5014	51.3847
SCAF4	7.08326	22.7958	21.4143	29.2998	13.0174	8.11353	21.8015	23.9875	29.2294	18.737	9.44626	24.0467	19.8253	27.2115
SCFD1	40.1529	46.0671	62.5627	51.2751	21.4255	18.731	48.7478	60.7535	51.9003	26.7216	3.12698	66.4789	42.6922	53.3864
SCGB1A1	3.9611	0	0.449259	0	0	0	0	0	0	0	0	0	0	0
SCGB1D4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHLAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIMP	0	0	0.180093	0.0948106	0.905546	1.64361	0.058615	0.256466	0.114124	1.53287	3.51111	0.0252292	0.0647167	0
SEC22B	63.2085	41.9089	45.5241	29.9361	46.5925	53.8709	41.6064	44.7935	32.1055	47.9333	45.9724	47.3851	35.0949	31.8448
SEMA3C	2.4685	6.31736	1.32271	0.516656	37.5043	0.966685	2.60409	1.78953	0.570211	34.1683	9.60949	3.59198	0.895511	0.401279
SEMA3D	0.155827	3.66427	10.1778	2.68927	9.72084	0.198325	2.6272	10.3868	2.64932	3.14467	0.6615	2.48626	6.58542	2.32953
SERPINB10	0	0	0	0	0	0	0	0	0	0	0	0.0505105	0	0.0479638
SERPINB11	0	0	0	0	0.0320103	0	0	0	0	0	0	0	0.0493152	0
SERPINB13	0	0	0	0	0	0.404157	0	0	0	0	0	0	0	0
SERPINB5	11.681	0	0.275228	0.134953	0	4.46001	0	0.128476	0.0744709	0	12.181	0	0.0516143	0.039098
SETDB2	2.26516	2.76399	5.49029	3.49879	5.15958	3.32598	3.12389	4.82696	3.76454	6.72911	2.45256	3.87249	4.08496	3.28919
SF3B6	258.807	150.698	141.682	156.575	47.8011	226.052	171.696	146.812	156.535	58.9781	67.3364	164.302	110.997	166.737
SFR1	4.64023	7.55077	6.78427	6.58438	2.75142	3.93716	7.8727	5.27308	6.28478	5.2761	8.21073	9.28435	5.97215	6.8442
SFRP4	0	0.0423881	0	0	0.249968	0	0.0187711	0	0.0217756	0.0778416	0.343267	0.0180592	0	0.0171486
SGTA	62.7628	15.0955	8.49779	12.5002	18.4742	80.4505	13.6898	7.65016	11.311	17.1416	57.8546	8.12505	17.0151	12.9564
SH2D1B	1.21742	0	0	0.0468755	0.122256	0.516483	0	0.0334693	0	0.388481	0.226705	0	0.134461	0
SH3BGRL	57.5948	68.5726	60.8079	49.8404	69.9961	70.7077	54.1283	55.4264	53.1524	46.7873	49.9463	70.1866	41.9365	55.2704
SH3D19	74.0976	24.9253	18.5511	27.7886	26.5989	53.9043	24.5054	23.8847	29.9732	33.0055	28.0827	27.2366	17.9032	26.9588
SH3KBP1	4.64294	8.92844	11.9287	7.45561	5.82133	5.08822	11.4606	11.0509	7.37742	5.77804	8.2975	10.3832	10.3833	6.90479
SHISA3	0	0.896734	6.49484	0.989398	5.15992	0	1.05895	7.50586	1.22845	16.1405	12.4597	1.83949	6.45657	0.698695
SHOX2	0	1.22975	0.344465	0	0	0	0.267813	0.214387	0	0.0888277	0.0362541	0.652584	0.193788	0.0489174
SI	205.683	0.0101062	0	0	78.2684	161.492	0	0	0	272.014	78.3886	0.00861133	0	0
SIX1	0	1.29994	0	0.066009	0	0.484734	0.58613	0.0628409	0	0.243105	0.170213	0.704875	0.0504918	0.0191238
SKIDA1	0	3.58069	7.49552	0.991473	0.669016	0	1.64259	6.43227	0.98105	0.518839	0.148372	1.74458	5.07017	1.01031
SLC10A2	3.17031	0	0	0	0.455608	3.0262	0	0	0	13.9828	2.95157	0	0	0.0132824
SLC10A7	2.11117	3.55825	2.92641	1.60283	3.58391	1.34347	3.0498	3.0954	1.88691	3.51607	2.97774	3.50628	2.13517	1.64518
SLC14A2	0.816865	0	0.0321192	0.0314967	0.481263	0	0	0	0.0521434	3.1565	0.030419	0.0432439	0.0180689	0
SLC22A20	0	0	0.256377	1.21819	0.141477	1.10843	0.0478467	0.0637906	0.892745	0.297709	0.579845	0	0.315231	0.857854
SLC22A9	0	0	0	0.0259665	0.29023	0	0	0.111241	0.0286585	0.0409982	0	0	0.0893805	0.067706
SLC24A1	0.508726	2.17291	2.11056	1.68177	2.97904	1.29494	2.20527	2.6266	2.03066	2.96506	3.01125	2.33142	2.2758	1.98429
SLC25A53	0.156709	1.27707	1.9434	1.14349	0.202956	0	0.967019	1.94395	1.44232	0.243265	0.0700256	1.21277	2.093	1.26994
SLC26A2	5.39136	10.0806	9.48451	6.44831	165.958	3.04966	9.75359	8.94061	6.59581	78.6887	5.56766	11.1117	7.73319	6.04493
SLC27A6	0	0.729812	5.21999	5.59447	0.490048	0	1.33585	5.56287	5.72437	0.36057	1.72446	1.0366	4.75762	4.40982
SLC2A11	2.48326	2.68119	1.71409	3.66752	4.03692	5.82728	2.11546	1.90285	3.08007	4.12776	2.24711	1.69277	1.96424	2.91659
SLC35A1	14.9217	17.9365	10.7363	10.8616	29.9456	12.6608	20.0957	10.2874	12.0401	22.3362	13.6124	22.8	8.43419	10.9087
SLC35D1	4.8252	4.99999	3.84704	1.98239	19.4065	5.37351	4.00465	3.60406	2.4963	26.4581	7.59702	4.74801	3.15633	2.04937
SLC36A4	0	14.6111	28.6637	12.8094	2.98099	0.412609	17.1204	25.3435	14.4319	1.10193	1.39438	18.0061	20.6475	12.4065
SLC38A6	1.96921	5.37945	3.78099	4.528	2.90149	0	3.94426	4.88975	5.82716	6.97094	0.479364	5.29993	3.69767	5.71986
SLC38A7	1.10419	6.05367	9.75859	8.8681	6.45016	0.468442	6.51485	10.6898	9.01281	9.63309	4.56462	4.24339	16.3729	8.2622
SLC4A10	0.351354	0.0436992	0.145208	0.345839	0.280544	0	0.0967668	0.0580955	0.381689	0.200495	0.058871	0.0465448	0.0466776	0.291744
SLC7A5P2	0	0.0503313	0.430014	0.0468554	0.296781	0	0.0668659	0.20073	0.0258562	0.536243	1.54093	0.0214433	0.322567	0.162897
SLC7A6	2.829	12.6614	35.9547	15.9023	6.93426	3.41623	12.4273	37.0944	16.1266	5.31554	8.8444	14.5749	31.5902	15.5311
SLFN5	2.97443	4.20038	16.5515	3.33236	3.20799	5.13766	4.32851	18.4727	3.70493	1.97816	7.16806	4.47949	15.1247	3.01388
SLIRP	325.585	255.167	348.507	548.31	37.865	402.012	220.79	351.083	506.518	58.4639	31.4298	287.4	246.529	547.312
SLMAP	24.6319	12.8481	17.5484	18.8678	29.9526	23.6548	12.8957	17.4317	21.1525	15.1555	13.7591	15.2058	14.1102	18.9443
SMARCA1	0.250538	84.0374	78.4036	61.8883	20.9368	2.55112	93.9804	70.4361	64.5996	17.4446	3.91862	112.925	58.4087	62.0788
SMC2	1.63418	31.3805	28.1526	28.7316	10.0423	1.0399	32.5361	28.9708	31.7056	8.3734	7.08357	43.835	21.3232	28.7779
SMCO3	0	0.0926625	0.0586428	0.0575088	0.149969	0	0.109425	0.123184	0.0952051	0.0908203	0.167055	0.131594	0.0659847	0
SMEK2	35.3747	27.8016	32.5585	19.1288	21.6677	26.8211	28.6627	30.7176	20.019	29.9944	21.5995	34.6943	26.1454	19.6528
SMG1	10.3977	11.3037	25.8727	23.1541	16.4332	7.10826	11.0371	29.1686	25.6493	17.1196	8.05742	13.3141	22.8319	21.0225
SMG1P5	1.20857e-05	1.2187e-05	1.22776e-05	1.32811e-05	0.328003	0	1.27318e-05	1.20043e-05	1.23495e-05	0.399633	0.411921	1.25062e-05	1.22113e-05	1.29932e-05
SMIM3	10.6629	14.7956	2.35397	31.2411	10.1104	21.4873	19.2535	2.52731	28.4498	5.10258	21.2962	18.6876	2.97241	30.9652
SMIM9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMOC1	0	16.6519	0.0319031	1.00116	1.17775	1.03263	18.4986	0.0223385	1.07048	0.592282	0.694946	18.7139	0.0897433	0.747468
SNAPC1	1.92849	13.9775	15.0864	10.7841	2.45737	0.981777	16.5555	12.2498	11.5577	2.40909	2.58561	18.7828	10.7118	11.9099
SNHG12	69.9933	15.686	13.3287	26.244	15.5679	61.6724	11.5611	14.4365	24.7944	24.1703	16.2562	18.413	10.0764	27.2476
SNORA1	0	10.6093	100.714	49.3831	32.5772	0	18.7928	183.351	54.5021	23.9421	0	45.2002	33.9969	85.8424
SNORA16A	0	0	0	0	69.9018	0	8.32409	0	28.9694	51.1397	55.2811	16.0168	20.0781	7.6046
SNORA18	0	89.8161	94.7356	139.356	190.888	0	61.8707	199.001	194.815	165.783	62.659	59.5242	149.235	177.644
SNORA25	0	79.8366	56.8414	9.29037	147.784	0	44.1934	132.667	20.5068	132.626	0	25.5104	53.2982	24.2241
SNORA30	0	0	0	0	0	0	9.69289	14.5489	0	0	0	0	11.6898	0
SNORA32	0	28.4075	107.868	13.2228	204.236	0	50.3197	113.294	14.5935	124.17	0	157.336	15.1717	22.9852
SNORA40	0	0	44.2633	141.074	71.0485	0	41.2969	170.462	95.8139	162.709	88.6452	39.7307	37.3538	75.4549
SNORA44	0	19.9591	56.8414	92.9037	80.0496	0	8.83867	66.3336	51.267	55.2609	187.977	25.5104	10.6596	64.5976
SNORA61	0	42.4372	100.714	256.792	110.763	0	65.7749	126.935	141.705	227.45	214.611	99.4404	101.991	231.774
SNORA70F	0	0	0	0	11.3354	0	0	0	0	29.5423	0	0	0	0
SNORA8	0	227.646	324.154	408.711	101.815	0	331.234	529.601	367.544	144.603	41.5146	277.105	295.264	467.062
SNORA84	0	15.3009	0	18.0291	0	0	8.57625	0	0	0	0	8.25098	20.6863	7.83497
SNORD109B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD5	0	0	923.156	452.653	704.186	0	0	1292.78	166.525	0	0	138.104	519.367	131.141
SNORD59A	0	137.914	261.843	128.39	0	0	0	550.025	708.493	0	0	235.03	0	892.718
SNORD59B	0	0	261.843	128.39	170.574	0	122.148	0	0	0	0	0	0	0
SNORD6	0	0	0	717.453	652.227	0	0	768.397	593.867	0	0	328.341	823.195	935.359
SNORD72	0	0	0	0	43.1483	0	0	0	0	0	0	0	0	0
SNORD99	0	0	0	89.3123	172.593	0	0	127.539	394.281	964.715	0	81.7473	204.951	155.251
SNW1	39.9236	70.2952	54.6956	60.4067	24.2202	49.5572	73.8123	53.7713	58.6332	25.6451	20.2668	93.0353	41.5728	63.3785
SOCS2	6.49291	11.8912	51.2594	15.1681	9.69372	5.16482	10.0352	46.1367	13.4831	10.6322	7.4492	12.0566	36.893	14.6719
SOCS2-AS1	2.61783	1.42747	5.72183	1.77185	2.96129	0	2.24776	8.64523	2.44439	0.588538	0	1.35164	6.60739	2.30999
SORL1	6.74029	7.69482	17.3718	27.1367	31.9333	4.67921	10.7633	17.4305	29.1658	29.8079	3.71584	8.8784	16.5024	24.816
SOX6	6.64087	1.36462	0.270148	0.0567607	6.7857	4.98807	0.997909	0.369311	0.0414958	14.7661	2.49136	1.08544	0.224357	0.0328955
SPACA1	0	0	0	0	0	0	0	0	0	0	0	0.0386143	0	0.0366674
SPACA3	0	0.28627	0	0	0.264341	0	0.253543	0	0	2.11448	0	0.162618	0	0
SPAM1	0	0.223013	0.181461	0.0593122	0.0662871	0	0.0282106	0.338828	0.0327271	0.608956	0.11489	0.0542876	0.129843	0.180448
SPATA16	0	0	0	0.344509	0	0	0	0.0409968	0.25348	0	0	0	0.0329403	0.224572
SPECC1L	7.05643	19.3766	14.5494	14.1864	17.9681	9.8821	18.5183	16.1546	13.8332	11.6702	12.5783	19.9051	13.6735	13.7752
SPECC1L-ADORA2A	0	0.815596	0.53189	1.5395	0.601569	0	0.725503	0.899526	2.16001	0.487373	0	0.543501	1.13502	1.51287
SPG21	70.8498	72.9235	56.211	61.6206	37.9158	65.0724	77.9479	61.1409	59.7547	80.1916	44.2412	85.8423	52.2455	58.4619
SPOCK2	0.736515	1.72873	0.043476	0.117257	7.51396	1.64043	1.01419	0.0913315	0.141177	1.98367	22.629	0.439071	0.083709	0.148239
SPRR2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPTY2D1-AS1	0	1.14993	0.961379	1.38086	0.964238	0	0.806992	1.7346	1.32861	0.395414	0	0.23698	1.0668	1.50983
SRSF4	82.9635	62.9503	58.2974	65.0387	46.2422	62.1117	68.4686	55.1418	63.7962	53.1882	56.7986	66.9467	56.1098	63.6325
SSFA2	27.3563	31.2184	7.95132	4.05174	47.4823	27.1468	30.6476	8.99775	3.88766	41.1593	35.3419	31.4771	8.10567	3.40903
ST6GAL2	0	19.0986	7.59962	5.96619	3.57593	0	21.0912	7.89297	6.17348	0.510308	0	22.2586	7.17034	6.09476
ST7	4.94106	10.3646	2.98204	11.2794	8.63225	6.04118	6.20914	4.04195	10.3679	13.2185	6.25457	7.79586	3.13959	10.3179
STEAP4	0.252436	0.0156862	0	0.0438108	0.190776	0.562895	0.0138929	0	0.0423662	0.311001	8.11929	0	0	0
STK33	0	11.9045	13.0306	15.5009	2.63015	1.30091	11.5517	13.0874	15.1561	1.9309	1.19889	13.3536	7.94426	16.8289
STK39	56.6345	24.2201	19.3082	23.2949	14.0985	34.0814	23.7368	17.8651	24.6097	8.70465	25.6191	27.9186	14.9261	25.4282
STON1	0.17763	13.4366	5.99308	7.02919	6.70267	0.364816	16.9719	4.68326	7.16311	1.90523	4.88142	17.3648	5.98863	5.97133
STON1-GTF2A1L	0	0.405847	0.0155771	0.493823	1.67232	0.82546	0.883639	0.656545	0.528292	0.08894	0.000623829	0.836502	0.58065	0
STS	0.764091	1.93942	2.07573	1.47802	4.80303	1.36147	1.3809	2.28756	1.29912	2.86771	3.51678	1.58775	1.94973	1.55385
STXBP5L	0	0.813579	1.27708	2.52862	0.360126	0.130987	0.686525	1.33705	2.5472	0.310235	0.172454	0.720532	1.04009	1.94894
STXBP6	38.9086	8.53679	0	4.11386	3.9937	5.50223	10.1404	0.133514	4.29952	8.27022	9.17832	8.98562	0.214554	3.87351
STYK1	7.45091	0.126162	0.998043	0.626396	3.82209	2.58627	0.0558694	0.838592	0.604911	0.772271	4.69203	0.0358336	1.30267	0.697552
SUCO	14.1307	25.079	64.3906	27.2857	15.0673	15.7699	24.6732	59.9887	30.3118	20.297	9.63529	32.0689	46.1072	28.1705
SULT1C2P1	0	0	0	0	1.55982	0	0	0	0	4.75461	0	0.0299435	0	0.0568675
SULT2B1	12.6931	0.0589091	0.111856	0.0548402	0.653463	47.422	0	0	0	1.34549	7.15438	0.0501938	0.251735	0.095337
