chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr7	155255719	155255720	MACS_peak_12578	NM_001427	EN2	4896	0.085571756304
chr4	17820153	17820154	MACS_peak_8827	NM_022346	NCAPG	7718	0.0276757140349
chr17	41522863	41522864	MACS_peak_5039	NR_031751	MIR2117	690	0.460243307493
chr10	77165033	77165034	MACS_peak_1517	NR_120651	ZNF503	3381	0.156860249595
chr10	77165172	77165173	MACS_peak_1518	NR_120651	ZNF503	3520	0.148376843727
chr1	47002808	47002809	MACS_peak_149	NR_038403	MKNK1-AS1	-1559	0.325107299121
chr3	55525714	55525715	MACS_peak_8005	NM_003392	WNT5A	4044	0.120320050388
chr1	109970753	109970754	MACS_peak_528	NM_001199773	PSMA5	1672	0.310739605149
chr6	7548946	7548947	MACS_peak_10888	NM_004415	DSP	7077	0.0357644820343
chr11	93467333	93467334	MACS_peak_2249	NR_003028	SNORA25	3521	0.148317504858
chr15	79579734	79579735	MACS_peak_4447	NR_038997	ANKRD34C-AS1	3447	0.152773323793
chr2	48752554	48752555	MACS_peak_6058	NM_006873	STON1	-4753	0.0906091570363
chr15	85925015	85925016	MACS_peak_4476	NM_006738	AKAP13	1169	0.379993930028
chr5	95995021	95995022	MACS_peak_10363	NM_001190442	CAST	-2719	0.204415620978
chr13	111265948	111265949	MACS_peak_3661	NM_001242883	CARKD	-1858	0.28845966851
chr19	7068283	7068284	MACS_peak_5689	NM_001164425	MBD3L3	9638	0.0128398713531
chr12	91345702	91345703	MACS_peak_2958	NM_152638	CCER1	-3251	0.165232781888
chr7	99862468	99862469	MACS_peak_12275	NR_028040	GATS	-7387	0.0315936224488
chr17	178662	178663	MACS_peak_4891	NR_040011	LOC100506388	-2333	0.238544357648
chr1	197741513	197741514	MACS_peak_867	NM_001300858	DENND1B	-3110	0.174819721307
chr16	71916593	71916594	MACS_peak_4816	NM_001201556	ZNF821	-1500	0.332871083698
chr6	88175059	88175060	MACS_peak_11295	NM_001168398	SLC35A1	-7583	0.0292112900175
chrX	107290079	107290080	MACS_peak_14508	NM_001170553	VSIG1	1880	0.285932359894
chr6	122931045	122931046	MACS_peak_11507	NM_032471	PKIB	-331	0.531315113323
chr2	190640976	190640977	MACS_peak_6875	NM_001128144	PMS1	-7834	0.0264208977639
chr11	85439692	85439693	MACS_peak_2210	NM_206930	SYTL2	9299	0.0147045251388
chr13	51745966	51745967	MACS_peak_3308	NR_102432	LINC00371	-392	0.518507907866
chr1	170052821	170052822	MACS_peak_722	NM_014970	KIFAP3	8942	0.0169616562014
chr6	105398270	105398271	MACS_peak_11400	NM_001004317	LIN28B	-6652	0.0423918140603
chr6	105407683	105407684	MACS_peak_11401	NM_001004317	LIN28B	2761	0.201010124811
chr20	30304296	30304297	MACS_peak_7296	NM_138578	BCL2L1	-6360	0.0476439321056
chr16	68299783	68299784	MACS_peak_4802	NM_003983	SLC7A6	1365	0.351340303346
chr7	27178830	27178831	MACS_peak_11928	NR_038831	HOXA-AS3	-7951	0.0252128876629
chr7	27180040	27180041	MACS_peak_11929	NR_038831	HOXA-AS3	-6741	0.040909212369
chr7	27192334	27192335	MACS_peak_11930	NR_038831	HOXA-AS3	5553	0.0657957521319
chr7	27195545	27195546	MACS_peak_11931	NR_038831	HOXA-AS3	8764	0.0182133579648
chr11	71796592	71796593	MACS_peak_2139	NM_001145307	LRTOMT	5216	0.0752905989434
chr11	71796859	71796860	MACS_peak_2140	NM_001145307	LRTOMT	5483	0.0676640675458
chr16	18588903	18588904	MACS_peak_4621	NR_003569	ABCC6P1	6334	0.0481420145388
chr12	133765563	133765564	MACS_peak_3136	NM_003415	ZNF268	7569	0.0293753321308
chr5	87972382	87972383	MACS_peak_10317	NR_024383	LINC00461	-1880	0.285932359894
chr20	26188875	26188876	MACS_peak_7286	NR_040095	MIR663AHG	-994	0.407546598782
chr1	153511013	153511014	MACS_peak_648	NM_019554	S100A4	-7269	0.0331205944916
chr16	21525806	21525807	MACS_peak_4638	NR_002594	SLC7A5P2	-5959	0.0559330410051
chr11	65659097	65659098	MACS_peak_2123	NR_125339	FOSL1	-8900	0.0172490191153
chr7	50638532	50638533	MACS_peak_12043	NM_001242889	DDC	9764	0.0122087789495
chr10	123349862	123349863	MACS_peak_1781	NM_023029	FGFR2	-3619	0.142615939436
chr12	54405223	54405224	MACS_peak_2739	NM_022658	HOXC8	2334	0.238448958986
chr12	54410547	54410548	MACS_peak_2740	NM_022658	HOXC8	7658	0.0283479659267
chr7	63493358	63493359	MACS_peak_12081	NR_039987	LINC01005	2878	0.191819586951
chr12	131655240	131655241	MACS_peak_3132	NR_026670	LINC01257	5685	0.0624118573515
chr22	29131020	29131021	MACS_peak_7672	NM_145862	CHEK2	-6802	0.0399231069963
chr10	45474267	45474268	MACS_peak_1336	NM_007021	C10orf10	-63	0.591437065124
chr12	93967920	93967921	MACS_peak_2975	NM_001270469	SOCS2	2464	0.226366480034
chr17	46667643	46667644	MACS_peak_5068	NR_110330	HOXB-AS3	-5676	0.0626369449525
chr15	85925015	85925016	MACS_peak_4476	NM_007200	AKAP13	1169	0.379993930028
chr3	190584813	190584814	MACS_peak_8722	NM_001146686	GMNC	4348	0.106543705259
chr15	42557229	42557230	MACS_peak_4268	NM_015497	TMEM87A	-8553	0.0198172997106
chr11	27499594	27499595	MACS_peak_1943	NM_018490	LGR4	5260	0.0739770772986
chr14	50064333	50064334	MACS_peak_3865	NM_203467	LRR1	-1081	0.393607916873
chr20	58532755	58532756	MACS_peak_7417	NM_177980	CDH26	-715	0.455663810068
chr13	22026455	22026456	MACS_peak_3146	NM_153251	ZDHHC20	-7053	0.0361094743756
chr2	109225341	109225342	MACS_peak_6376	NM_001193482	LIMS1	1725	0.304221264067
chr2	109229670	109229671	MACS_peak_6377	NM_001193482	LIMS1	6054	0.053847462399
chr2	233649935	233649936	MACS_peak_7131	NM_001172416	KCNJ13	8660	0.0189870141362
chr6	116440205	116440206	MACS_peak_11464	NM_000493	COL10A1	-7091	0.0355647606767
chr12	11291674	11291675	MACS_peak_2502	NM_001097643	TAS2R30	4831	0.0878257975275
chr8	125543390	125543391	MACS_peak_13290	NM_005005	NDUFB9	-7952	0.0252028045246
chr10	81963696	81963697	MACS_peak_1544	NM_001278407	ANXA11	-1737	0.302764501027
chr2	106366783	106366784	MACS_peak_6358	NM_001004722	NCK2	5264	0.0738588086151
chr20	55834581	55834582	MACS_peak_7411	NM_001719	BMP7	-7126	0.0350703231656
chr2	201983910	201983911	MACS_peak_6942	NM_001127184	CFLAR	3034	0.180215846369
chr16	3346722	3346723	MACS_peak_4570	NM_001302109	ZNF75A	-8683	0.0188131346781
chr1	158105886	158105887	MACS_peak_659	NR_033946	LOC646268	-4544	0.0985097254643
chr3	96542822	96542823	MACS_peak_8226	NM_001278301	EPHA6	9398	0.0141336047724
chr3	28388453	28388454	MACS_peak_7883	NM_001271650	AZI2	-2165	0.25512542296
chr16	30727851	30727852	MACS_peak_4666	NR_002966	SNORA30	5994	0.0551554343783
chr5	41871368	41871369	MACS_peak_10084	NR_046635	OXCT1-AS1	1237	0.369797396628
chr14	70338694	70338695	MACS_peak_3992	NM_022137	SMOC1	-7419	0.0311918012234
chr14	70347723	70347724	MACS_peak_3993	NM_022137	SMOC1	1610	0.318542300873
chr10	57360152	57360153	MACS_peak_1393	NM_001190478	MTRNR2L5	1403	0.346040312706
chr13	40239595	40239596	MACS_peak_3254	NM_001145079	COG6	9832	0.0118811757629
chr17	4465753	4465754	MACS_peak_4904	NM_001288702	GGT6	1862	0.287998502072
chrX	30321791	30321792	MACS_peak_14128	NM_000475	NR0B1	-5704	0.0619393251325
chr7	87255979	87255980	MACS_peak_12206	NM_138290	RUNDC3B	-1749	0.301314713696
chr7	27130977	27130978	MACS_peak_11922	NR_038366	HOTAIRM1	-4735	0.0912638972031
chr5	92909764	92909765	MACS_peak_10347	NR_109822	NR2F1-AS1	-7262	0.0332134621102
chr8	97239483	97239484	MACS_peak_13113	NM_001254752	UQCRB	-8379	0.0212457160836
chr1	95981301	95981302	MACS_peak_430	NR_110621	LOC100996635	5630	0.0638001332548
chr11	48114996	48114997	MACS_peak_2059	NR_036119	MIR3161	-3337	0.159645427661
chr22	17747603	17747604	MACS_peak_7616	NR_038398	CECR3	-20	0.601697771762
chr2	136640090	136640091	MACS_peak_6513	NM_005915	MCM6	6043	0.0540849132423
chr14	23935762	23935763	MACS_peak_3703	NM_001042635	NGDN	-3135	0.173080236016
chr4	56722966	56722967	MACS_peak_9055	NM_178237	EXOC1	3151	0.171976059639
chr11	3404888	3404889	MACS_peak_1831	NR_046381	ZNF195	4436	0.102858605087
chr22	35657591	35657592	MACS_peak_7699	NM_001003681	HMGXB4	4147	0.115463594251
chr10	101285232	101285233	MACS_peak_1651	NR_120618	LINC01475	-5702	0.0619888964185
chr17	30673901	30673902	MACS_peak_4994	NM_001098507	ZNF207	-3255	0.164968620823
chr17	30678655	30678656	MACS_peak_4995	NM_001098507	ZNF207	1499	0.333004258765
chr22	17957113	17957114	MACS_peak_7619	NM_001290047	CECR2	486	0.499373982505
chr13	100626243	100626244	MACS_peak_3594	NM_007129	ZIC2	-7782	0.0269762076395
chr11	18618144	18618145	MACS_peak_1889	NM_001297771	UEVLD	7851	0.026241845128
chr12	121162049	121162050	MACS_peak_3093	NR_039849	MIR4700	1054	0.397881920451
chr22	29672085	29672086	MACS_peak_7675	NM_001163285	EWSR1	8088	0.023868396912
chr16	25020108	25020109	MACS_peak_4651	NM_018054	ARHGAP17	-6591	0.0434388967838
chr13	41638743	41638744	MACS_peak_3265	NM_007187	WBP4	3047	0.179281156268
chr1	101495193	101495194	MACS_peak_473	NR_109849	LOC102606465	3792	0.133080642489
chr1	101500481	101500482	MACS_peak_474	NR_109849	LOC102606465	9080	0.0160507452093
chr11	89442695	89442696	MACS_peak_2235	NM_001271942	TRIM77	-771	0.445570408851
chr19	53133122	53133123	MACS_peak_5806	NM_001105550	ZNF83	-8522	0.0200645640979
chr2	114032529	114032530	MACS_peak_6405	NM_013952	PAX8	-3969	0.123984341448
chr10	123349862	123349863	MACS_peak_1781	NM_022970	FGFR2	-8110	0.0236592764985
chr2	131276544	131276545	MACS_peak_6484	NM_001277406	POTEI	9736	0.0123462858751
chr9	26943622	26943623	MACS_peak_13527	NM_001099222	IFT74	-3687	0.138789067281
chr19	38088090	38088091	MACS_peak_5769	NM_001172226	ZNF540	2360	0.235981940545
chr4	166788258	166788259	MACS_peak_9720	NM_012464	TLL1	-6151	0.0517981937508
chr12	80599814	80599815	MACS_peak_2889	NM_173591	OTOGL	-3418	0.154555812797
chr1	240649233	240649234	MACS_peak_1073	NR_128706	MIR1273E	8825	0.0177743299537
chr14	93386317	93386318	MACS_peak_4112	NM_001301690	CHGA	-3127	0.173634979889
chr7	123561382	123561383	MACS_peak_12412	NM_001174045	SPAM1	-4526	0.0992215549989
chr2	228342654	228342655	MACS_peak_7106	NM_001135189	AGFG1	5767	0.0603979569467
chr11	3404888	3404889	MACS_peak_1831	NM_001256823	ZNF195	4436	0.102858605087
chr3	136578612	136578613	MACS_peak_8431	NR_110176	NCK1-AS1	-2293	0.242391764548
chr2	208572644	208572645	MACS_peak_6988	NM_152523	CCNYL1	-3619	0.142615939436
chr10	77165033	77165034	MACS_peak_1517	NR_110302	ZNF503-AS2	1111	0.388912848621
chr10	77165172	77165173	MACS_peak_1518	NR_110302	ZNF503-AS2	1250	0.367879441171
chr7	87567451	87567452	MACS_peak_12208	NM_004194	ADAM22	3886	0.12816971434
chr1	248732145	248732146	MACS_peak_1112	NM_001004694	OR2T29	9353	0.0143903131022
chr2	185241104	185241105	MACS_peak_6841	NR_039638	MIR548AE1	-2597	0.214638513165
chr3	132041323	132041324	MACS_peak_8413	NM_001292037	ACPP	5113	0.0784573589397
chr10	4043027	4043028	MACS_peak_1129	NR_106726	MIR6078	9676	0.0126461810837
chr11	66397010	66397011	MACS_peak_2126	NM_001198844	RBM4	-9077	0.0160700176647
chr18	12703552	12703553	MACS_peak_5303	NM_020232	PSMG2	566	0.483646988975
chr14	54904228	54904229	MACS_peak_3895	NM_005776	CNIH1	-3920	0.126438405808
chr7	20688252	20688253	MACS_peak_11879	NM_001163993	ABCB5	1287	0.362474917567
chrX	39963542	39963543	MACS_peak_14195	NM_017745	BCOR	6823	0.0395891574492
chr16	71502607	71502608	MACS_peak_4815	NM_145911	ZNF23	6481	0.0453928806549
chr18	55464604	55464605	MACS_peak_5552	NM_005603	ATP8B1	-5723	0.0614703705462
chr4	13658121	13658122	MACS_peak_8796	NR_121681	LINC01182	1319	0.357864806278
chr18	9917075	9917076	MACS_peak_5287	NM_194434	VAPA	3121	0.174052204309
chr12	116979285	116979286	MACS_peak_3076	NR_027346	LINC00173	8046	0.0242727732303
chr15	49915029	49915030	MACS_peak_4304	NM_152647	FAM227B	1911	0.282408690531
chr2	182747635	182747636	MACS_peak_6822	NM_001287504	SSFA2	-8807	0.0179027669477
chr2	182765231	182765232	MACS_peak_6823	NM_001287504	SSFA2	8789	0.0180321320251
chr3	42842577	42842578	MACS_peak_7965	NM_014056	HIGD1A	-3450	0.152590105757
chr17	46696958	46696959	MACS_peak_5070	NM_024017	HOXB9	-6877	0.0387432008699
chr17	46703003	46703004	MACS_peak_5071	NM_024017	HOXB9	-832	0.434830056039
chr5	131889198	131889199	MACS_peak_10599	NM_005732	RAD50	-3417	0.154617647488
chr1	97184022	97184023	MACS_peak_443	NM_001300989	PTBP2	-3138	0.172872664301
chr1	97192900	97192901	MACS_peak_444	NM_001300989	PTBP2	5740	0.0610537900055
chr19	37991965	37991966	MACS_peak_5768	NR_110723	ZNF793-AS1	-6024	0.0544975245198
chr5	57764879	57764880	MACS_peak_10155	NM_001252226	PLK2	8913	0.017159557019
chr12	92532616	92532617	MACS_peak_2965	NM_001256375	C12orf79	-3831	0.131020693842
chr1	156186544	156186545	MACS_peak_654	NM_007221	PMF1	3766	0.134471903187
chr10	4695484	4695485	MACS_peak_1133	NR_015425	LINC00705	-2863	0.192973964141
chr5	72788109	72788110	MACS_peak_10237	NM_001207	BTF3	-6140	0.052026607946
chr11	93467333	93467334	MACS_peak_2249	NR_003033	SNORD5	867	0.428784850432
chr11	58915363	58915364	MACS_peak_2094	NM_001142519	FAM111A	5046	0.0805884451636
chr12	120965450	120965451	MACS_peak_3091	NM_032314	COQ5	-1514	0.331012215319
chr19	57634665	57634666	MACS_peak_5818	NM_020903	USP29	3157	0.171563811991
chr5	148732924	148732925	MACS_peak_10677	NM_024028	PCYOX1L	-4645	0.0946092526091
chr7	114866717	114866718	MACS_peak_12361	NR_126407	LINC01392	-4692	0.0928472137232
chr10	105267710	105267711	MACS_peak_1664	NR_120675	NEURL1-AS1	-9489	0.0136283922084
chr21	9825638	9825639	MACS_peak_7433	NR_037458	MIR3687-1	-564	0.484034061375
chr5	118610315	118610316	MACS_peak_10504	NM_001286815	TNFAIP8	5929	0.0566082808333
chr1	84333055	84333056	MACS_peak_368	NR_119374	LOC101927560	6826	0.0395416789531
chr12	27848563	27848564	MACS_peak_2610	NM_001029874	REP15	-864	0.429299701101
chr17	79836776	79836777	MACS_peak_5225	NM_001301242	ARHGDIA	7494	0.0302699441806
chr10	73856824	73856825	MACS_peak_1492	NM_001244950	SPOCK2	8293	0.021989284774
chr2	165700065	165700066	MACS_peak_6696	NM_001278460	COBLL1	1387	0.348262072756
chr1	52515705	52515706	MACS_peak_173	NM_001243767	BTF3L4	-6151	0.0517981937508
chr15	82556308	82556309	MACS_peak_4461	NM_001008226	FAM154B	1157	0.381822285435
chr7	27130977	27130978	MACS_peak_11922	NM_153620	HOXA1	-4648	0.0944957895974
chr1	97184022	97184023	MACS_peak_443	NM_001300986	PTBP2	-3138	0.172872664301
chr1	97192900	97192901	MACS_peak_444	NM_001300986	PTBP2	5740	0.0610537900055
chr17	66595416	66595417	MACS_peak_5169	NM_001243746	FAM20A	-1679	0.309870751217
chr21	40119935	40119936	MACS_peak_7581	NR_027067	LINC00114	-4246	0.110980585319
chr9	110049417	110049418	MACS_peak_13851	NM_002874	RAD23B	3901	0.127402998502
chr3	179288592	179288593	MACS_peak_8665	NM_178042	ACTL6A	7925	0.0254764699467
chr4	74489941	74489942	MACS_peak_9151	NM_001270391	RASSF6	3654	0.14063322765
chr11	85344188	85344189	MACS_peak_2209	NM_001193538	TMEM126B	4572	0.097412572067
chr2	24289811	24289812	MACS_peak_5929	NM_001291328	FAM228B	-9932	0.0114153081977
chr11	93467333	93467334	MACS_peak_2249	NR_003026	SNORA1	2034	0.268850450519
chr12	132570285	132570286	MACS_peak_3134	NR_003290	EP400NL	1458	0.338510556839
chr18	12703552	12703553	MACS_peak_5303	NM_001271989	CEP76	776	0.44468015858
chr2	178083418	178083419	MACS_peak_6793	NR_049831	MIR4444-2	5965	0.055798962665
chr12	20171450	20171451	MACS_peak_2550	NR_040098	LOC100506393	3832	0.130968296044
chr12	20171635	20171636	MACS_peak_2551	NR_040098	LOC100506393	4017	0.121626549327
chr1	101495193	101495194	MACS_peak_473	NM_001077394	DPH5	3831	0.131020693842
chr1	101500481	101500482	MACS_peak_474	NM_001077394	DPH5	9119	0.0158022965223
chr5	13940210	13940211	MACS_peak_9906	NM_001369	DNAH5	-4379	0.105230720642
chr22	24675218	24675219	MACS_peak_7649	NM_001254732	SPECC1L	8434	0.0207834142955
chr9	86532777	86532778	MACS_peak_13731	NM_001271928	KIF27	-3603	0.143531608463
chr10	81963696	81963697	MACS_peak_1544	NM_001157	ANXA11	-1632	0.315751426483
chr17	48798726	48798727	MACS_peak_5076	NM_016424	LUC7L3	1801	0.295112098473
chr2	169099749	169099750	MACS_peak_6722	NM_013233	STK39	-4356	0.106203310324
chr12	123459244	123459245	MACS_peak_3100	NM_018694	ARL6IP4	-5362	0.0710195562306
chrX	107973901	107973902	MACS_peak_14512	NM_003604	IRS4	-5706	0.0618897934877
chr7	27154905	27154906	MACS_peak_11923	NM_030661	HOXA3	-4309	0.108218818976
chr7	27156387	27156388	MACS_peak_11924	NM_030661	HOXA3	-2827	0.195772893148
chr7	27161438	27161439	MACS_peak_11925	NM_030661	HOXA3	2224	0.249174954682
chr3	53523969	53523970	MACS_peak_7994	NM_000720	CACNA1D	-5106	0.0786773473848
chr17	46667643	46667644	MACS_peak_5068	NR_110329	HOXB-AS3	-2010	0.271443843212
chr7	77430140	77430141	MACS_peak_12129	NM_001127360	PHTF2	2032	0.269065616935
chr8	69237375	69237376	MACS_peak_12919	NM_001195639	C8orf34	-5581	0.0650629510543
chr16	58725360	58725361	MACS_peak_4745	NM_018231	SLC38A7	6679	0.0419364458827
chr6	158581696	158581697	MACS_peak_11720	NM_207118	GTF2H5	-7682	0.028077127558
chr11	71796592	71796593	MACS_peak_2139	NR_026886	LRTOMT	5216	0.0752905989434
chr11	71796859	71796860	MACS_peak_2140	NR_026886	LRTOMT	5483	0.0676640675458
chr7	27178830	27178831	MACS_peak_11928	NM_024014	HOXA6	-8563	0.0197381888389
chr7	27180040	27180041	MACS_peak_11929	NM_024014	HOXA6	-7353	0.0320262307828
chr7	27192334	27192335	MACS_peak_11930	NM_024014	HOXA6	4941	0.0840452445122
chr7	27195545	27195546	MACS_peak_11931	NM_024014	HOXA6	8152	0.0232651208314
chr11	3404888	3404889	MACS_peak_1831	NR_024248	TSSC2	2698	0.206139944213
chrX	122324301	122324302	MACS_peak_14583	NM_000828	GRIA3	6206	0.05067107723
chr13	52020221	52020222	MACS_peak_3314	NM_001039937	INTS6	-7054	0.0360950334742
chr13	52024303	52024304	MACS_peak_3315	NM_001039937	INTS6	-2972	0.184741080329
chr2	240270538	240270539	MACS_peak_7159	NR_039948	MIR2467	-2961	0.185555732002
chr13	111265948	111265949	MACS_peak_3661	NM_018210	CARKD	-1982	0.274501102952
chr9	35154934	35154935	MACS_peak_13578	NM_006377	UNC13B	-7054	0.0360950334742
chr9	106860299	106860300	MACS_peak_13826	NM_001042551	SMC2	3759	0.134848952138
chr4	74489941	74489942	MACS_peak_9151	NM_001270392	RASSF6	3593	0.144106884683
chr1	172497823	172497824	MACS_peak_733	NM_001282750	SUCO	-4434	0.102940924895
chr18	3243403	3243404	MACS_peak_5252	NM_001303049	MYL12A	-8807	0.0179027669477
chr16	21525806	21525807	MACS_peak_4638	NR_037451	MIR3680-1	8350	0.0214936013451
chr14	57272642	57272643	MACS_peak_3899	NM_001270523	OTX2	-4552	0.098194998175
chr14	88453143	88453144	MACS_peak_4087	NM_001201401	GALC	-6472	0.0455565895244
chr1	118467612	118467613	MACS_peak_569	NM_001135589	GDAP2	-4690	0.0929215212132
chr10	91465419	91465420	MACS_peak_1595	NR_026835	FLJ37201	7734	0.0274991550565
chr3	97484171	97484172	MACS_peak_8231	NM_032146	ARL6	807	0.439200170755
chr10	11062424	11062425	MACS_peak_1174	NM_006561	CELF2	2532	0.220292295181
chr7	27161438	27161439	MACS_peak_11925	NM_153631	HOXA3	-5201	0.0757437004823
chr7	27169367	27169368	MACS_peak_11926	NM_153631	HOXA3	2728	0.203681047768
chr7	27172667	27172668	MACS_peak_11927	NM_153631	HOXA3	6028	0.0544103982002
chr13	111265948	111265949	MACS_peak_3661	NM_001242882	CARKD	-1858	0.28845966851
chr10	60029960	60029961	MACS_peak_1412	NM_018464	CISD1	1099	0.390784117747
chr3	136578612	136578613	MACS_peak_8431	NM_006153	NCK1	-2437	0.228824487367
chr2	197785526	197785527	MACS_peak_6917	NM_024989	PGAP1	-5928	0.0566309286749
chr13	22026455	22026456	MACS_peak_3146	NR_104487	ZDHHC20	-7054	0.0360950334742
chr20	6416970	6416971	MACS_peak_7182	NR_109953	CASC20	9592	0.013078311912
chr20	6417098	6417099	MACS_peak_7183	NR_109953	CASC20	9720	0.0124255554969
chr12	54420659	54420660	MACS_peak_2741	NM_018953	HOXC5	-6172	0.0513649112575
chr12	54422771	54422772	MACS_peak_2742	NM_018953	HOXC5	-4060	0.119552460971
chr12	54427466	54427467	MACS_peak_2743	NM_018953	HOXC5	635	0.470480860429
chr18	48922192	48922193	MACS_peak_5520	NR_040075	LOC100287225	3781	0.133667487428
chr4	76821197	76821198	MACS_peak_9165	NM_006239	PPEF2	-2484	0.224562772643
chr4	70916984	70916985	MACS_peak_9131	NM_002159	HTN1	853	0.431192781508
chr2	237996092	237996093	MACS_peak_7152	NM_006710	COPS8	2009	0.271552442468
chr11	8611212	8611213	MACS_peak_1849	NM_001289058	STK33	-4624	0.095407317511
chr7	134858549	134858550	MACS_peak_12484	NM_001243752	C7orf49	3273	0.163785112495
chr1	225118250	225118251	MACS_peak_1001	NM_001145154	DNAH14	895	0.424009253371
chr10	123733384	123733385	MACS_peak_1783	NM_017615	NSMCE4A	-1359	0.352184532744
chr7	37946572	37946573	MACS_peak_11994	NM_003014	SFRP4	-9953	0.0113198212157
chr19	53636533	53636534	MACS_peak_5807	NM_018355	ZNF415	360	0.525187467067
chr1	100645663	100645664	MACS_peak_465	NM_001256385	LRRC39	1834	0.291242216186
chr11	3669156	3669157	MACS_peak_1832	NM_053017	ART5	5610	0.0643125813803
chr21	33102785	33102786	MACS_peak_7554	NM_020706	SCAF4	-1646	0.313988160248
chr4	166668698	166668699	MACS_peak_9719	NR_121677	LOC101928131	4475	0.101266461854
chr10	124208765	124208766	MACS_peak_1785	NM_001099667	ARMS2	-5413	0.0695854350545
chr9	21993182	21993183	MACS_peak_13490	NR_003529	CDKN2B-AS1	-1607	0.318924781076
chr5	148732924	148732925	MACS_peak_10677	NM_152407	GRPEL2	7948	0.0252431612886
chr2	176872524	176872525	MACS_peak_6775	NM_001305010	KIAA1715	5451	0.0685357343769
chr6	105390670	105390671	MACS_peak_11399	NR_046407	LINC00577	2268	0.244827842282
chr6	105398270	105398271	MACS_peak_11400	NR_046407	LINC00577	9868	0.0117113127807
chr9	5299585	5299586	MACS_peak_13406	NM_134441	RLN2	-5026	0.0812357384458
chrX	147590800	147590801	MACS_peak_14712	NM_001169125	AFF2	8662	0.0189718305991
chr5	40836629	40836630	MACS_peak_10076	NM_000997	RPL37	1242	0.369058540937
chr7	27154905	27154906	MACS_peak_11923	NR_122069	HOXA-AS2	-6632	0.0427323087355
chr7	27156387	27156388	MACS_peak_11924	NR_122069	HOXA-AS2	-5150	0.0773047404433
