chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr10	5849090	5849091	MACS_peak_1144	NM_001494	GDI2	-6422	0.257620768056
chr17	38637173	38637174	MACS_peak_5029	NM_032865	TNS4	-20681	0.0384857719141
chr17	38651451	38651452	MACS_peak_5030	NM_032865	TNS4	-6403	0.25827423471
chr12	94041513	94041514	MACS_peak_2976	NM_003805	CRADD	-29637	0.0116598962038
chr1	209816204	209816205	MACS_peak_924	NM_001017402	LAMB3	-8475	0.195929574127
chr19	37075872	37075873	MACS_peak_5764	NM_001145650	ZNF529	-20306	0.040458979635
chr19	14959157	14959158	MACS_peak_5699	NM_001005190	OR7A10	6468	0.256045529681
chr7	108181011	108181012	MACS_peak_12310	NM_001287599	THAP5	-29201	0.0123578144544
chr13	29040450	29040451	MACS_peak_3187	NM_001160030	FLT1	-28815	0.0130104812027
chr19	45829680	45829681	MACS_peak_5793	NM_177417	KLC3	-14317	0.0899111486662
chr22	18400913	18400914	MACS_peak_7620	NM_001136004	MICAL3	11261	0.135136936977
chr9	114395148	114395149	MACS_peak_13869	NM_001198664	GNG10	-28702	0.0132079899491
chr19	12302421	12302422	MACS_peak_5694	NR_104179	LOC100289333	-3408	0.38504310112
chr19	12334178	12334179	MACS_peak_5695	NR_104179	LOC100289333	28349	0.0138445078978
chr8	7671218	7671219	MACS_peak_12624	NM_001040704	DEFB106B	-11475	0.131335521148
chr11	60191902	60191903	MACS_peak_2104	NM_032597	MS4A14	28416	0.0137213810792
chr4	113463188	113463189	MACS_peak_9380	NM_024019	NEUROG2	25860	0.019293249714
chr17	49144448	49144449	MACS_peak_5079	NM_001251971	SPAG9	20119	0.041480438126
chr3	174585276	174585277	MACS_peak_8632	NM_207015	NAALADL2	8166	0.204170469353
chr17	676590	676591	MACS_peak_4893	NM_015721	GEMIN4	21089	0.0364480738091
chr19	2783772	2783773	MACS_peak_5679	NM_003021	SGTA	418	0.573651429195
chr17	36327665	36327666	MACS_peak_5027	NM_001291464	TBC1D3K	-20944	0.0371595924203
chr7	27130977	27130978	MACS_peak_11922	NR_038367	HOTAIRM1	-4735	0.322602832427
chr7	27154905	27154906	MACS_peak_11923	NR_038367	HOTAIRM1	19193	0.0469314774974
chr7	27156387	27156388	MACS_peak_11924	NR_038367	HOTAIRM1	20675	0.0385165728503
chr7	27161438	27161439	MACS_peak_11925	NR_038367	HOTAIRM1	25726	0.0196410535713
chr1	156186544	156186545	MACS_peak_654	NM_001286184	SLC25A44	22822	0.0289283460226
chr6	42391674	42391675	MACS_peak_11060	NM_001297574	TRERF1	-28115	0.0142832655725
chr12	11535905	11535906	MACS_peak_2504	NM_199353	PRB1	27381	0.0157518099949
chr16	71916593	71916594	MACS_peak_4816	NM_001270976	IST1	-11717	0.127165401398
chr3	118958442	118958443	MACS_peak_8358	NM_003778	B4GALT4	-1310	0.509326167704
chr14	50974960	50974961	MACS_peak_3869	NM_006575	MAP4K5	-24416	0.0233895329466
chr14	61215554	61215555	MACS_peak_3928	NM_002431	MNAT1	14096	0.0925999509834
chr2	152672987	152672988	MACS_peak_6616	NM_012097	ARL5A	-12022	0.12209774905
chr10	13137730	13137731	MACS_peak_1184	NM_001008213	OPTN	-4351	0.33955024926
chr14	78165771	78165772	MACS_peak_4020	NM_001267864	SLIRP	-8642	0.191615088477
chr15	89077461	89077462	MACS_peak_4497	NM_017996	DET1	-12451	0.11530974538
chr7	130098436	130098437	MACS_peak_12456	NR_046443	CEP41	17385	0.0597252738858
chr13	38170607	38170608	MACS_peak_3235	NM_001286667	POSTN	-2374	0.441961133807
chr15	95427805	95427806	MACS_peak_4526	NR_077061	LOC440311	29214	0.0123364127961
chr1	234755531	234755532	MACS_peak_1046	NM_001077397	IRF2BP2	10260	0.154432217592
chrX	27972927	27972928	MACS_peak_14113	NM_001017930	DCAF8L1	-26639	0.0173898832083
chr1	151947929	151947930	MACS_peak_642	NM_002966	S100A10	-18785	0.049555269999
chr1	151956970	151956971	MACS_peak_643	NM_002966	S100A10	-9744	0.165431180242
chr2	155341591	155341592	MACS_peak_6631	NM_001256368	LOC100144595	27641	0.0152151039031
chr10	77139183	77139184	MACS_peak_1516	NR_110301	ZNF503-AS2	-23471	0.0265303301458
chr10	77165033	77165034	MACS_peak_1517	NR_110301	ZNF503-AS2	2379	0.441666591243
chr10	77165172	77165173	MACS_peak_1518	NR_110301	ZNF503-AS2	2518	0.433556423449
chr12	126480412	126480413	MACS_peak_3106	NR_034132	LINC00939	12492	0.114681105287
chr1	203720225	203720226	MACS_peak_893	NM_001282878	LAX1	-18540	0.0512008062495
chr2	28731665	28731666	MACS_peak_5948	NM_153021	PLB1	12728	0.111128658126
chr1	84895913	84895914	MACS_peak_374	NM_058248	DNASE2B	21880	0.0327997845132
chr10	29725183	29725184	MACS_peak_1276	NR_110920	SVIL-AS1	26721	0.0172007894149
chr3	62275798	62275799	MACS_peak_8046	NM_020685	C3orf14	-28919	0.0128313142915
chr18	10776275	10776276	MACS_peak_5292	NR_106846	MIR6788	16628	0.0660682707245
chr3	171774507	171774508	MACS_peak_8613	NM_022763	FNDC3B	17090	0.0621212805571
chr6	140505338	140505339	MACS_peak_11628	NR_037441	MIR3668	-21050	0.0366380974261
chr1	143749599	143749600	MACS_peak_609	NR_104014	LINC01138	5080	0.308099242089
chr11	176912	176913	MACS_peak_1825	NM_001286136	ODF3	-19848	0.0430066725391
chr1	47002808	47002809	MACS_peak_149	NM_001097611	KNCN	-14079	0.0928100822645
chr1	248341641	248341642	MACS_peak_1110	NM_001004688	OR2M2	-1646	0.487011926402
chr13	78191875	78191876	MACS_peak_3464	NR_126412	SCEL-AS1	11189	0.136440498657
chr5	140061555	140061556	MACS_peak_10637	NM_001289094	HARS	-9757	0.165144681234
chr8	69237375	69237376	MACS_peak_12919	NR_038877	LOC286189	-6351	0.260071158207
chr9	68425315	68425316	MACS_peak_13637	NR_033907	LOC642236	-29060	0.0125923389893
chr9	68428603	68428604	MACS_peak_13638	NR_033907	LOC642236	-25772	0.019520957115
chr9	68450896	68450897	MACS_peak_13639	NR_033907	LOC642236	-3479	0.381415225467
chr9	68454121	68454122	MACS_peak_13640	NR_033907	LOC642236	-254	0.586333424946
chr9	68466017	68466018	MACS_peak_13641	NR_033907	LOC642236	11642	0.128443434929
chr17	34763795	34763796	MACS_peak_5017	NM_001291462	LOC101060321	6802	0.244893138412
chr21	30277376	30277377	MACS_peak_7538	NM_013240	N6AMT1	19681	0.0439750288047
chr14	58689656	58689657	MACS_peak_3908	NM_152132	PSMA3	-21866	0.0328610679577
chr14	58734945	58734946	MACS_peak_3909	NM_152132	PSMA3	23423	0.0267006687609
chr15	53843680	53843681	MACS_peak_4324	NR_102336	WDR72	10631	0.146978837277
chr6	37241572	37241573	MACS_peak_11038	NM_001286401	TMEM217	15641	0.0753609029725
chr15	96889711	96889712	MACS_peak_4536	NR_102744	NR2F2-AS1	19121	0.0473841892208
chr10	27561894	27561895	MACS_peak_1269	NR_003525	LRRC37A6P	20659	0.038598829248
chr15	45950437	45950438	MACS_peak_4281	NM_021199	SQRDL	23500	0.0264279442761
chr1	25786311	25786312	MACS_peak_81	NM_018202	TMEM57	28963	0.0127562576292
chr10	111691608	111691609	MACS_peak_1707	NR_030724	XPNPEP1	8297	0.200635255897
chr17	48820217	48820218	MACS_peak_5078	NR_107026	MIR8059	-25793	0.0194663748859
chr1	186320272	186320273	MACS_peak_799	NM_017847	C1orf27	-24617	0.0227710185759
chr8	28572865	28572866	MACS_peak_12721	NR_073468	EXTL3	13876	0.0953564471749
chr3	55525714	55525715	MACS_peak_8005	NM_001256105	WNT5A	10288	0.153856745529
chr8	144707079	144707080	MACS_peak_13375	NM_023078	PYCRL	15295	0.0789189949203
chr10	64556971	64556972	MACS_peak_1437	NM_001136178	EGR2	-21956	0.0324690917034
chrX	46952109	46952110	MACS_peak_14228	NM_001282848	RGN	14356	0.0894448241876
chr1	63783851	63783852	MACS_peak_229	NR_121635	FOXD3-AS1	-4278	0.342871341449
chr12	16773338	16773339	MACS_peak_2536	NM_001243611	LMO3	15025	0.0818118374833
chr12	25408375	25408376	MACS_peak_2589	NM_033360	KRAS	4510	0.33242755134
chr12	25419258	25419259	MACS_peak_2590	NM_033360	KRAS	15393	0.0778944946982
chr20	18012680	18012681	MACS_peak_7249	NM_021220	OVOL2	-25846	0.0193292974142
chr1	47148846	47148847	MACS_peak_151	NM_001042546	ATPAF1	14747	0.0849012326719
chr5	132032939	132032940	MACS_peak_10600	NM_172348	IL4	23262	0.0272800394471
chr8	13012821	13012822	MACS_peak_12645	NM_006094	DLC1	22012	0.0322275586642
chr2	220132025	220132026	MACS_peak_7060	NR_029688	MIR153-1	-26897	0.0168018434964
chr8	32562344	32562345	MACS_peak_12742	NM_001159996	NRG1	-17006	0.0628209497328
chr17	79836776	79836777	MACS_peak_5225	NR_125441	ARHGDIA	7494	0.223308735697
chr9	26943622	26943623	MACS_peak_13527	NM_001031689	PLAA	-3846	0.363200592835
chr2	162135761	162135762	MACS_peak_6664	NM_005805	PSMD14	-29024	0.0126529275125
chr10	50911881	50911882	MACS_peak_1354	NM_182554	C10orf53	24198	0.024079365706
chr7	120562027	120562028	MACS_peak_12392	NM_019071	ING3	-28789	0.0130556624732
chr7	120566926	120566927	MACS_peak_12393	NM_019071	ING3	-23890	0.0250888103926
chr7	120585095	120585096	MACS_peak_12394	NM_019071	ING3	-5721	0.282860906112
chr17	16465892	16465893	MACS_peak_4946	NM_020653	ZNF287	-6628	0.250641077505
chr11	18618144	18618145	MACS_peak_1889	NM_001261386	UEVLD	7851	0.212928255213
chr1	201233256	201233257	MACS_peak_884	NM_000299	PKP1	-19323	0.0461250081467
chr13	77629924	77629925	MACS_peak_3459	NM_012158	FBXL3	28593	0.0134013477329
chr17	74745309	74745310	MACS_peak_5211	NM_001080510	METTL23	22398	0.0306108731941
chr8	66106943	66106944	MACS_peak_12902	NR_038901	LINC00251	14368	0.0893018268972
chr10	70535179	70535180	MACS_peak_1482	NR_003076	SNORD98	20251	0.0407567693802
chr4	183945851	183945852	MACS_peak_9812	NR_003612	FAM92A1P2	-12966	0.107657541703
chr14	64791624	64791625	MACS_peak_3955	NR_033777	TEX21P	-22705	0.0293831665973
chr3	122807618	122807619	MACS_peak_8376	NR_028444	PDIA5	21763	0.0333154730642
chr12	88987398	88987399	MACS_peak_2937	NM_003994	KITLG	13148	0.105076495378
chr12	89004012	89004013	MACS_peak_2938	NM_003994	KITLG	29762	0.011467175071
chr1	203257798	203257799	MACS_peak_892	NR_034150	LINC01136	-16655	0.065830852559
chr10	30634699	30634700	MACS_peak_1280	NM_018109	MTPAP	-3568	0.376915847235
chr2	136597511	136597512	MACS_peak_6512	NR_045486	LOC100507600	19751	0.0435665046144
chr3	108327378	108327379	MACS_peak_8304	NM_014648	DZIP3	19042	0.0478859405987
chr1	161194256	161194257	MACS_peak_674	NM_001077469	NR1I3	-13744	0.097049576478
chr2	8700170	8700171	MACS_peak_5861	NR_110257	LOC101929567	-23752	0.0255547177064
chr2	8743686	8743687	MACS_peak_5862	NR_110257	LOC101929567	19764	0.0434910547485
chr13	50613579	50613580	MACS_peak_3302	NR_029486	MIR16-1	-9618	0.168233901005
chr13	50631221	50631222	MACS_peak_3303	NR_029486	MIR16-1	8024	0.208072923564
chr19	41794468	41794469	MACS_peak_5783	NM_144732	HNRNPUL1	26088	0.0187155602911
chrX	103322934	103322935	MACS_peak_14496	NR_130172	LOC100101478	5432	0.293973201645
chr16	81023488	81023489	MACS_peak_4859	NM_020188	CMC2	-17014	0.0627539764452
chr12	104700012	104700013	MACS_peak_3032	NM_182729	TXNRD1	19553	0.0447319768803
chr22	39188941	39188942	MACS_peak_7708	NM_005740	DNAL4	-1220	0.515474900328
chr7	143930532	143930533	MACS_peak_12527	NR_046931	RNU6-57P	23566	0.0261963986614
chr17	19165886	19165887	MACS_peak_4958	NM_148921	EPN2	25197	0.0210764284085
chr12	57039981	57039982	MACS_peak_2756	NM_001686	ATP5B	129	0.596187538202
chr10	56540723	56540724	MACS_peak_1389	NM_001142769	PCDH15	-20328	0.0403404738548
chr12	121162049	121162050	MACS_peak_3093	NM_001080533	UNC119B	13812	0.096173637243
chr5	131889198	131889199	MACS_peak_10599	NM_000879	IL5	9984	0.160221186945
chr22	29131020	29131021	MACS_peak_7672	NM_007194	CHEK2	-6802	0.244893138412
chr22	29165178	29165179	MACS_peak_7673	NM_007194	CHEK2	27356	0.0158044036356
chr17	36327665	36327666	MACS_peak_5027	NM_032258	TBC1D3F	-20958	0.0370902925478
chr17	68088304	68088305	MACS_peak_5179	NM_001291622	KCNJ16	16939	0.0633846643937
chr6	8451833	8451834	MACS_peak_10893	NM_001142541	SLC35B3	16033	0.0715232052251
chr8	28363685	28363686	MACS_peak_12720	NM_172366	FBXO16	15850	0.0732898366889
chr8	94940165	94940166	MACS_peak_13098	NM_018444	PDP1	11083	0.138382549201
chr17	20786781	20786782	MACS_peak_4970	NR_104185	CCDC144NL-AS1	15036	0.0816919347385
chr11	28142837	28142838	MACS_peak_1947	NM_001297775	METTL15	13040	0.106600543724
chr11	55732901	55732902	MACS_peak_2081	NR_027688	OR7E5P	-20980	0.0369816537711
chr11	111132126	111132127	MACS_peak_2339	NM_198498	C11orf53	5420	0.294443935254
chr16	89196085	89196086	MACS_peak_4885	NR_045667	ACSF3	-6870	0.242682809258
chrX	135596012	135596013	MACS_peak_14648	NM_016267	VGLL1	-18298	0.0528798281459
chr2	223137539	223137540	MACS_peak_7076	NM_181457	PAX3	-26176	0.0184972476557
chr2	223164753	223164754	MACS_peak_7077	NM_181457	PAX3	1038	0.528136767216
chr12	117564467	117564468	MACS_peak_3079	NR_031766	TESC	27216	0.0161021898615
chr10	29725183	29725184	MACS_peak_1276	NR_110925	SVIL-AS1	26721	0.0172007894149
chr1	158998847	158998848	MACS_peak_667	NM_005531	IFI16	19166	0.0471007352976
chr11	62068616	62068617	MACS_peak_2111	NM_206998	SCGB1D4	2080	0.459630058673
chr1	158882598	158882599	MACS_peak_666	NM_152501	PYHIN1	-18738	0.0498667914387
chr1	197722639	197722640	MACS_peak_866	NR_125340	DENND1B	-21984	0.0323480997533
chr1	197741513	197741514	MACS_peak_867	NR_125340	DENND1B	-3110	0.400650153886
chr5	139518998	139518999	MACS_peak_10633	NM_001007189	IGIP	13478	0.100553368089
chr3	112581198	112581199	MACS_peak_8330	NM_001199215	CD200R1L	16401	0.0680985062992
chr15	40993933	40993934	MACS_peak_4263	NM_002875	RAD51	6607	0.251343855953
chr13	38414338	38414339	MACS_peak_3237	NM_001135957	TRPC4	-29601	0.0117159982428
chr13	38459757	38459758	MACS_peak_3238	NM_001135957	TRPC4	15818	0.0736032080422
chr19	53133122	53133123	MACS_peak_5806	NM_001277951	ZNF83	-8522	0.194705587958
chr1	150679578	150679579	MACS_peak_639	NM_001199829	HORMAD1	-13786	0.0965076177505
chr17	76005360	76005361	MACS_peak_5217	NM_018996	TNRC6C	5043	0.309622953749
chr14	23607467	23607468	MACS_peak_3701	NM_001805	CEBPE	18647	0.0504755273714
chr11	36641587	36641588	MACS_peak_1998	NR_077243	C11orf74	25545	0.0201208236039
chr17	46629796	46629797	MACS_peak_5064	NR_102279	HOXB-AS1	8084	0.206414980789
chr17	46646205	46646206	MACS_peak_5065	NR_102279	HOXB-AS1	24493	0.023150628881
chr1	71494961	71494962	MACS_peak_280	NM_198718	PTGER3	-18530	0.0512691195232
chr9	21993182	21993183	MACS_peak_13490	NM_058197	CDKN2A	18356	0.0524724679644
chr9	127923124	127923125	MACS_peak_13941	NM_001123369	PPP6C	-29094	0.0125353829172
chr10	21798109	21798110	MACS_peak_1236	NM_001195630	MLLT10	-24991	0.0216633511495
chr10	21807262	21807263	MACS_peak_1237	NM_001195630	MLLT10	-15838	0.0734071942886
chr8	118164342	118164343	MACS_peak_13247	NM_001172814	SLC30A8	17006	0.0628209497328
chr3	99976544	99976545	MACS_peak_8253	NM_001199198	TBC1D23	-3116	0.400329761937
chr12	100857356	100857357	MACS_peak_3011	NM_001206978	NR1H4	-10194	0.155797218301
chr12	100880742	100880743	MACS_peak_3012	NM_001206978	NR1H4	13192	0.104461851323
chrX	131133988	131133989	MACS_peak_14628	NM_001042452	STK26	-23647	0.0259149998447
chrX	131175465	131175466	MACS_peak_14629	NM_001042452	STK26	17830	0.0562846553028
chr10	127583586	127583587	MACS_peak_1797	NM_018180	DHX32	13702	0.0975945786882
chr1	63783851	63783852	MACS_peak_229	NR_106716	MIR6068	-8804	0.187520582424
chr5	98107325	98107326	MACS_peak_10371	NR_033932	RGMB-AS1	-1463	0.499041177464
chr11	62986536	62986537	MACS_peak_2116	NM_199352	SLC22A25	-10588	0.147823936247
chr14	23294554	23294555	MACS_peak_3700	NM_178336	MRPL52	-4537	0.331232963704
chr4	89056386	89056387	MACS_peak_9236	NM_004827	ABCG2	-23625	0.0259911287788
chr7	134858549	134858550	MACS_peak_12484	NM_001243751	C7orf49	2971	0.408144772347
chr6	72937795	72937796	MACS_peak_11212	NM_001168409	RIMS1	11651	0.128289395249
chr3	113756008	113756009	MACS_peak_8333	NM_001256836	QTRTD1	-19573	0.0446128505143
chr6	26935987	26935988	MACS_peak_11003	NR_003504	GUSBP2	11654	0.128238089753
chr12	383043	383044	MACS_peak_2453	NR_120482	LOC102723544	16578	0.0665101973146
chr12	112257759	112257760	MACS_peak_3053	NM_003668	MAPKAPK5	-22272	0.031129479963
chr8	93968800	93968801	MACS_peak_13093	NM_001171796	TRIQK	-9572	0.169268906369
chr11	8611212	8611213	MACS_peak_1849	NM_001289061	STK33	-4343	0.339912629428
chr2	219042468	219042469	MACS_peak_7055	NM_000634	CXCR1	10752	0.144626604402
chr20	58231102	58231103	MACS_peak_7415	NM_001281507	PHACTR3	27439	0.0156304657999
chr16	3274145	3274146	MACS_peak_4569	NM_198087	ZNF200	-11312	0.134221123102
chr3	131248345	131248346	MACS_peak_8405	NM_007208	MRPL3	26485	0.0177506466394
chr3	145858973	145858974	MACS_peak_8484	NM_000935	PLOD2	-20309	0.0404427992794
chr5	95742977	95742978	MACS_peak_10360	NM_000439	PCSK1	-26008	0.0189162614373
chr4	153412314	153412315	MACS_peak_9623	NR_036092	MIR3140	1746	0.480561532239
chr9	99404392	99404393	MACS_peak_13796	NM_033331	CDC14B	22280	0.0310962928873
chr4	123666062	123666063	MACS_peak_9443	NM_152618	BBS12	12206	0.119138729988
chr17	41496066	41496067	MACS_peak_5038	NM_001661	ARL4D	19714	0.0437819637326
chr13	52009889	52009890	MACS_peak_3313	NM_012141	INTS6	-17386	0.0597173110468
chr13	52020221	52020222	MACS_peak_3314	NM_012141	INTS6	-7054	0.236801430901
chr13	52024303	52024304	MACS_peak_3315	NM_012141	INTS6	-2972	0.408090356672
chr21	47733135	47733136	MACS_peak_7605	NM_058181	YBEY	26869	0.0168646876148
chrX	103224950	103224951	MACS_peak_14495	NM_194324	TMSB15B	7751	0.215786309973
chr2	210842832	210842833	MACS_peak_7003	NM_199229	RPE	-24456	0.0232651208314
chr16	67712745	67712746	MACS_peak_4800	NM_016948	PARD6A	17895	0.055798962665
chr16	21622280	21622281	MACS_peak_4639	NR_110930	LOC101927814	11574	0.129613284041
chr16	18925097	18925098	MACS_peak_4624	NM_015092	SMG1	-12629	0.112605280682
chr16	18935102	18935103	MACS_peak_4625	NM_015092	SMG1	-2624	0.427471924406
chr22	17161672	17161673	MACS_peak_7614	NR_040115	ANKRD62P1-PARP4P3	5242	0.301515657145
chr22	17162778	17162779	MACS_peak_7615	NR_040115	ANKRD62P1-PARP4P3	6348	0.260175207479
chr19	37075872	37075873	MACS_peak_5764	NR_110703	ZNF529-AS1	11901	0.124083568606
chr17	25941149	25941150	MACS_peak_4976	NM_009587	LGALS9	-17024	0.0626703602331
chr17	42900865	42900866	MACS_peak_5048	NM_005497	GJC1	-6742	0.246860141039
chr6	28375899	28375900	MACS_peak_11009	NR_028077	ZSCAN12	8355	0.19908966059
chr10	70098340	70098341	MACS_peak_1480	NM_022129	PBLD	5656	0.285323021052
chrX	185038	185039	MACS_peak_13980	NR_028057	PLCXD1	-7952	0.210080042386
chrX	186047	186048	MACS_peak_13981	NR_028057	PLCXD1	-6943	0.24033215499
chrX	186515	186516	MACS_peak_13982	NR_028057	PLCXD1	-6475	0.255806665341
chr11	93467333	93467334	MACS_peak_2249	NR_003032	SNORA32	3068	0.402900088686
chr4	155514058	155514059	MACS_peak_9636	NM_021870	FGG	-19844	0.0430296155487
chr12	110923110	110923111	MACS_peak_3049	NM_013300	FAM216A	16879	0.0638937754377
chr4	47979667	47979668	MACS_peak_9014	NM_001142564	CNGA1	-3883	0.361413215733
chr4	152139889	152139890	MACS_peak_9613	NM_001009555	SH3D19	-7771	0.215211646371
chr4	152164317	152164318	MACS_peak_9614	NM_001009555	SH3D19	16657	0.0658133000055
chr18	3456604	3456605	MACS_peak_5254	NM_001278682	TGIF1	7194	0.232422138085
chr22	24675218	24675219	MACS_peak_7649	NR_003714	POM121L9P	27630	0.0152374357615
chr20	43058020	43058021	MACS_peak_7341	NM_178850	HNF4A	28125	0.014264233909
chr7	65647442	65647443	MACS_peak_12088	NM_003596	TPST1	-22816	0.0289514979589
chr12	109886452	109886453	MACS_peak_3045	NM_130466	UBE3B	-28975	0.0127358639363
chr2	30650733	30650734	MACS_peak_5956	NM_182551	LCLAT1	-19358	0.0459102595784
chr1	161672121	161672122	MACS_peak_675	NM_001184866	FCRLA	-4640	0.326715124505
chr11	71796592	71796593	MACS_peak_2139	NM_001278494	ANAPC15	-26686	0.0172812473547
chr11	71796859	71796860	MACS_peak_2140	NM_001278494	ANAPC15	-26419	0.0179075416554
chr1	94998613	94998614	MACS_peak_425	NM_001178096	F3	-8800	0.187620620076
chr13	50631221	50631222	MACS_peak_3303	NR_109973	DLEU1	-25083	0.0213992372524
chr10	101465474	101465475	MACS_peak_1652	NM_004376	COX15	-26949	0.0166857536247
chrX	79291116	79291117	MACS_peak_14358	NM_001303475	TBX22	12558	0.113676339017
chr22	40304447	40304448	MACS_peak_7711	NM_001291828	GRAP2	-18184	0.05368974128
chr22	40314913	40314914	MACS_peak_7712	NM_001291828	GRAP2	-7718	0.216737861615
chrX	56759957	56759958	MACS_peak_14267	NR_015367	LINC01420	4240	0.344612964632
chr3	131106679	131106680	MACS_peak_8402	NR_033268	NUDT16	6055	0.270540536749
chr3	131125220	131125221	MACS_peak_8404	NR_033268	NUDT16	24596	0.0228348667737
chr12	81449519	81449520	MACS_peak_2894	NM_024560	ACSS3	-22289	0.0310589997162
chr12	81480955	81480956	MACS_peak_2895	NM_024560	ACSS3	9147	0.179137788698
chr12	81482221	81482222	MACS_peak_2896	NM_024560	ACSS3	10413	0.151313717206
chrX	30242200	30242201	MACS_peak_14127	NM_002363	MAGEB1	-19647	0.0441748348201
chr18	12293704	12293705	MACS_peak_5302	NM_032525	TUBB6	-14353	0.0894806092738
chr20	39677662	39677663	MACS_peak_7329	NM_003286	TOP1	20201	0.041029388898
chr2	28731665	28731666	MACS_peak_5948	NM_001170585	PLB1	12728	0.111128658126
chr7	99862468	99862469	MACS_peak_12275	NR_028038	GATS	-7387	0.226517441336
chr17	50259352	50259353	MACS_peak_5084	NM_020178	CA10	23220	0.0274332362186
chr18	3456604	3456605	MACS_peak_5254	NM_173208	TGIF1	6956	0.239915940078
chr5	87572492	87572493	MACS_peak_10311	NR_039993	TMEM161B-AS1	7794	0.214552674928
chrX	131133988	131133989	MACS_peak_14628	NM_001042453	STK26	-23256	0.0273018722106
chrX	131175465	131175466	MACS_peak_14629	NM_001042453	STK26	18221	0.0534255241611
chr8	126095157	126095158	MACS_peak_13293	NM_173685	NSMCE2	-8925	0.184519523993
chrX	135240929	135240930	MACS_peak_14646	NM_001159703	FHL1	11371	0.133169392498
chr1	102489543	102489544	MACS_peak_483	NM_058170	OLFM3	26753	0.0171275557231
