# Argument List:
# Name = Beta_minus-FetalSI_unique
# peak file = /Informatics/FetalSI_unique.bed
# distance = 5000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr14	100259744	100408395	NM_004434	0.016	+	EML1
chr14	100259744	100408395	NM_001008707	0.016	+	EML1
chr14	94829974	94833039	NM_006220	0.016	-	SERPINA2
chr14	94830654	94833039	NR_110563	0.016	-	SERPINA2
chr19	33182866	33204702	NM_001105570	0.016	+	NUDT19
chr9	124048857	124095120	NM_001258030	0.016	+	GSN
chr17	37793332	37820454	NM_001165938	0.016	+	STARD3
chr17	37793332	37820454	NM_001165937	0.016	+	STARD3
chr17	37793332	37820454	NM_006804	0.016	+	STARD3
chr6	160637793	160679963	NM_003058	0.016	-	SLC22A2
chrX	71264258	71264811	NR_002309	0.016	+	RPS26P11
chr9	126118445	126141034	NM_173689	0.016	+	CRB2
chr17	34310691	34313764	NM_032963	0.016	-	CCL14
chr17	34310691	34313764	NM_032962	0.016	-	CCL14
chr6	151815174	151942328	NM_025059	0.016	+	CCDC170
chr1	175036993	175117202	NM_022093	0.016	+	TNN
chr3	14153576	14166371	NM_001098502	0.016	-	CHCHD4
chr3	14153576	14166371	NM_144636	0.016	-	CHCHD4
chr16	28699878	28747050	NM_001199142	0.016	+	EIF3C
chr11	7872297	7927502	NR_036678	0.016	-	LOC283299
chr16	27215295	27233089	NM_001145348	0.016	+	KDM8
chr12	120759913	120765592	NM_000928	0.016	-	PLA2G1B
chr19	10596795	10614054	NM_203500	0.016	-	KEAP1
chr2	8026897	8039786	NR_110256	0.015	-	LOC101929551
chr4	140586921	140661899	NM_001204367	0.015	+	MGST2
chr4	140586921	140661899	NM_001204366	0.015	+	MGST2
chr4	140586921	140625406	NM_001204368	0.015	+	MGST2
chr4	140586921	140625406	NM_002413	0.015	+	MGST2
chr5	178986692	179037027	NM_001040451	0.015	+	RUFY1
chr5	178986692	179037027	NM_001040452	0.015	+	RUFY1
chr8	144063447	144099807	NR_026913	0.015	-	LOC100133669
chr18	43306917	43332485	NM_001146037	0.015	+	SLC14A1
chr16	30362086	30366682	NM_006110	0.015	-	CD2BP2
chr10	76993728	76995770	NM_144589	0.015	-	COMTD1
chr16	742499	755825	NM_153350	0.015	-	FBXL16
chr1	145695797	145715639	NM_007053	0.015	-	CD160
chr1	145695797	145715639	NR_103845	0.015	-	CD160
chr3	153838791	153975616	NM_001251962	0.015	+	ARHGEF26
chr10	82214037	82282391	NM_001128309	0.015	+	TSPAN14
chr10	82214037	82282391	NM_030927	0.015	+	TSPAN14
chr5	159656436	159665729	NM_001445	0.015	+	FABP6
chr13	115000361	115038150	NM_003903	0.015	+	CDC16
chr13	115000361	115038150	NM_001078645	0.015	+	CDC16
chr2	73872045	73912694	NR_003683	0.015	+	ALMS1P
chr3	14166439	14185180	NM_024334	0.015	+	TMEM43
chr5	35953190	35991535	NM_152404	0.015	-	UGT3A1
chr7	100802753	100802836	NR_039797	0.015	+	MIR4653
chr3	119360907	119379404	NM_022135	0.015	-	POPDC2
chr11	15987994	16430430	NM_001145811	0.015	-	SOX6
chr11	30431617	30602040	NM_001584	0.015	-	MPPED2
chr3	50268207	50296786	NM_001282617	0.015	+	GNAI2
chr11	47611215	47615961	NM_031909	0.015	-	C1QTNF4
chr1	220230823	220263195	NM_006085	0.015	-	BPNT1
chr1	220230823	220263195	NM_001286149	0.015	-	BPNT1
chr1	220230823	220263195	NM_001286150	0.015	-	BPNT1
chr1	220230823	220263195	NM_001286151	0.015	-	BPNT1
chr12	362607	366465	NR_120482	0.014	-	LOC102723544
chr9	104122698	104145801	NM_001127610	0.014	-	BAAT
chr17	25958173	25976586	NM_002308	0.014	+	LGALS9
chr17	25958173	25976586	NM_009587	0.014	+	LGALS9
chr17	25958173	25976586	NR_024043	0.014	+	LGALS9
chr16	30591993	30597092	NM_152458	0.014	-	ZNF785
chr19	50922194	50934309	NM_003121	0.014	+	SPIB
chr19	50922194	50934309	NM_001244000	0.014	+	SPIB
chr19	50922194	50934309	NM_001243999	0.014	+	SPIB
chr19	50922194	50934309	NM_001243998	0.014	+	SPIB
chr1	27331510	27339333	NM_052943	0.014	-	FAM46B
chr8	144099901	144103827	NM_002346	0.014	+	LY6E
chr8	144099901	144103827	NM_001127213	0.014	+	LY6E
chr16	14927642	14990014	NM_014287	0.014	+	NOMO1
chr5	72416387	72427644	NM_001161342	0.014	+	TMEM171
chr5	72416387	72427644	NM_173490	0.014	+	TMEM171
chr10	77161285	77168740	NR_024421	0.014	+	ZNF503-AS2
chr11	76092368	76119175	NM_001282456	0.014	+	LOC100506127
chr10	61496747	61513203	NM_001304731	0.014	-	MRLN
chr10	61496747	61513203	NM_001304732	0.014	-	MRLN
chr10	61496747	61513203	NR_038200	0.014	-	LINC00948
chr10	61496747	61513203	NR_038199	0.014	-	LINC00948
chr19	49977465	49989488	NM_001278637	0.014	+	FLT3LG
chr19	49977465	49989488	NM_001459	0.014	+	FLT3LG
chr19	49977465	49989488	NM_001204502	0.014	+	FLT3LG
chr19	49977465	49989488	NM_001278638	0.014	+	FLT3LG
chr21	46409778	46414001	NR_033840	0.014	-	LINC00163
chr16	89627118	89633237	NM_033251	0.014	+	RPL13
chr3	128198264	128207373	NM_001145661	0.014	-	GATA2
chr11	18433852	18472793	NM_002301	0.014	+	LDHC
chr11	18433852	18472793	NM_017448	0.014	+	LDHC
chr11	1295597	1330892	NM_019009	0.014	-	TOLLIP
chr11	111284966	111288911	NR_046085	0.014	-	LOC100132078
chr3	66429220	66550845	NM_015541	0.014	-	LRIG1
chr1	6475293	6479979	NM_019089	0.014	-	HES2
chr4	144264612	144264688	NR_036091	0.014	+	MIR3139
chr20	2276612	2321725	NM_003245	0.014	+	TGM3
chr2	241418838	241497438	NM_001282781	0.014	-	ANKMY1
chr2	241418838	241497438	NM_017844	0.014	-	ANKMY1
chr2	241418838	241497438	NM_016552	0.014	-	ANKMY1
chr2	241418838	241497438	NM_001282780	0.014	-	ANKMY1
chr2	241418838	241497438	NM_001282771	0.014	-	ANKMY1
chr9	36823535	36823596	NR_039686	0.014	-	MIR4475
chr19	45261913	45261978	NR_107052	0.014	+	MIR8085
chr9	71158456	71161518	NR_109769	0.014	-	LINC01506
chr14	105943582	105946507	NR_073085	0.013	+	CRIP2
chr16	89627064	89633237	NM_000977	0.013	+	RPL13
chr16	89627064	89633237	NM_001243131	0.013	+	RPL13
chr16	89627064	89633237	NM_001243130	0.013	+	RPL13
chr11	1330937	1331937	NR_029409	0.013	+	TOLLIP-AS1
chr1	112938799	113003786	NM_018704	0.013	+	CTTNBP2NL
chr19	38874991	38878668	NM_152657	0.013	-	GGN
chr21	45925926	45936458	NR_103707	0.013	+	TSPEAR-AS1
chr8	144077244	144079080	NR_102426	0.013	+	CDC42P3
chr17	27920526	27941779	NM_152345	0.013	+	ANKRD13B
chr19	58920062	58929692	NM_173548	0.013	+	ZNF584
chr1	49193194	49242641	NM_001302082	0.013	-	BEND5
chr1	49193194	49242641	NM_024603	0.013	-	BEND5
chr7	36192835	36341152	NM_030636	0.013	+	EEPD1
chr10	114059369	114059446	NR_106772	0.013	-	MIR6715B
chr19	21987750	22019010	NM_003423	0.013	-	ZNF43
chr19	21987750	22019010	NM_001256654	0.013	-	ZNF43
chr15	67547137	67794142	NM_001284347	0.013	+	IQCH
chr15	67547137	67794142	NM_001284348	0.013	+	IQCH
chr15	67547137	67666504	NM_001284349	0.013	+	IQCH
chr15	67547137	67794142	NM_001031715	0.013	+	IQCH
chr15	67547137	67599561	NM_022784	0.013	+	IQCH
chr16	88535325	88535439	NR_049821	0.013	+	MIR5189
chr1	40713572	40717365	NM_001008740	0.013	+	TMCO2
chr10	72432558	72522195	NM_139155	0.013	+	ADAMTS14
chr10	72432558	72522195	NM_080722	0.013	+	ADAMTS14
chr1	44679124	44686351	NM_001034023	0.013	+	DMAP1
chr1	44679124	44686351	NM_019100	0.013	+	DMAP1
chr1	44679124	44686351	NM_001034024	0.013	+	DMAP1
chr1	151694012	151702082	NM_001144956	0.013	+	RIIAD1
chr7	31377074	31380538	NM_022728	0.013	-	NEUROD6
chr1	159804263	159825137	NM_001134233	0.013	-	C1orf204
chr21	44073861	44195618	NM_002606	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001585	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001583	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001582	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001579	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001578	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001577	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001574	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001572	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001571	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001570	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001584	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001581	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001580	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001576	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001575	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001573	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001569	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001568	0.013	+	PDE9A
chr21	44073861	44195618	NM_001001567	0.013	+	PDE9A
chr19	50270179	50310369	NM_130787	0.013	+	AP2A1
chr19	50270179	50310369	NM_014203	0.013	+	AP2A1
chr20	44034860	44039250	NM_018478	0.013	+	DBNDD2
chr2	233743395	233877951	NM_019850	0.013	-	NGEF
chr9	35104117	35115893	NM_025182	0.013	-	FAM214B
chr11	69624735	69634192	NM_005247	0.013	-	FGF3
chr16	82031250	82045093	NM_145168	0.012	-	SDR42E1
chr2	209224568	209359231	NR_073601	0.012	+	PTH2R
chr22	45072687	45133561	NM_001198721	0.012	+	PRR5
chr22	45072687	45133561	NM_015366	0.012	+	PRR5
chr22	45072687	45133561	NM_001017530	0.012	+	PRR5
chr3	186739664	186796341	NM_003032	0.012	+	ST6GAL1
chr15	67493012	67547074	NM_024666	0.012	-	AAGAB
chr15	67493012	67547074	NM_001271886	0.012	-	AAGAB
chr17	17716793	17716859	NR_106835	0.012	-	MIR6777
chr20	25228705	25278648	NM_002862	0.012	+	PYGB
chr11	72396113	72463434	NM_001040118	0.012	-	ARAP1
chr10	114059369	114059448	NR_106771	0.012	+	MIR6715A
chr20	44034820	44039250	NM_001197140	0.012	+	DBNDD2
chr16	2012061	2014827	NM_002952	0.012	-	RPS2
chrX	30576940	30596033	NM_025159	0.012	-	CXorf21
chr14	75745480	75748937	NM_005252	0.012	+	FOS
chr6	88494577	88621449	NR_110869	0.012	+	LOC101928911
chr19	36803962	36822620	NR_038279	0.012	-	LINC00665
chr19	36810617	36822620	NR_038278	0.012	-	LINC00665
chr16	4721318	4721391	NR_106827	0.012	+	MIR6769A
chr16	23533333	23568696	NM_001083614	0.012	-	EARS2
chr16	23533333	23568696	NR_003501	0.012	-	EARS2
chr5	131528303	131562935	NM_004199	0.012	-	P4HA2
chr5	131528303	131562935	NM_001017973	0.012	-	P4HA2
chr3	127216443	127256623	NR_125397	0.012	-	LINC01471
chr10	126135997	126138550	NM_001146340	0.012	-	NKX1-2
chr1	44462154	44497164	NM_001024845	0.012	-	SLC6A9
chr1	44462154	44497164	NR_048549	0.012	-	SLC6A9
chr6	5085719	5087455	NM_001145115	0.012	+	PPP1R3G
chr14	105953256	105955124	NM_001311	0.012	+	CRIP1
chr4	22328989	22341289	NR_037877	0.012	-	LOC100505912
chr17	74466974	74483991	NM_001005498	0.012	-	RHBDF2
chr3	52744795	52804965	NM_001193533	0.012	-	NEK4
chr3	52744795	52804965	NM_003157	0.012	-	NEK4
chr2	62727355	62733604	NM_198276	0.012	-	TMEM17
chr4	115519610	115598202	NM_001128174	0.012	+	UGT8
chr4	40309201	40332436	NR_121641	0.012	+	LOC101060498
chr12	15304856	15308215	NR_046559	0.012	+	RERG-AS1
chr1	17248444	17299474	NM_014675	0.012	+	CROCC
chr4	146418200	146424132	NR_108077	0.012	-	SMAD1-AS2
chr2	131095505	131099956	NM_032357	0.012	-	CCDC115
chr12	109015679	109027670	NM_003006	0.012	-	SELPLG
chr7	29724387	29725437	NR_027347	0.012	-	ZNRF2P2
chr5	35960857	36001130	NM_001171873	0.011	-	UGT3A1
chr7	34697850	34889590	NM_001300934	0.011	+	NPSR1
chr7	34697850	34889590	NM_001300935	0.011	+	NPSR1
chr7	34697850	34917944	NM_001300933	0.011	+	NPSR1
chr19	50180408	50191707	NM_198318	0.011	+	PRMT1
chr19	50180408	50191707	NM_001536	0.011	+	PRMT1
chr19	50180408	50191707	NR_033397	0.011	+	PRMT1
chr19	50180408	50191707	NM_001207042	0.011	+	PRMT1
chrX	106161589	106174091	NM_001171095	0.011	+	CLDN2
chr7	32767561	32769595	NR_003502	0.011	+	ZNRF2P1
chr5	180274610	180288286	NM_152283	0.011	-	ZFP62
chr5	180274610	180288286	NM_001172638	0.011	-	ZFP62
chr1	25870075	25895377	NM_015627	0.011	+	LDLRAP1
chr12	116866056	116866123	NR_039683	0.011	-	MIR4472-2
chr22	28855856	28855936	NR_106713	0.011	+	MIR5739
chr9	131007225	131007309	NR_036110	0.011	-	MIR3154
chr20	55743808	55841707	NM_001719	0.011	-	BMP7
chr10	77312215	77312311	NR_030337	0.011	+	MIR606
chr2	219841005	219842644	NR_015390	0.011	+	LINC00608
chr2	219841005	219842644	NR_024385	0.011	+	LINC00608
chr2	241653180	241737229	NM_004321	0.011	-	KIF1A
chr6	167738573	167756177	NM_031949	0.011	+	TTLL2
chr3	46919235	46945289	NM_000316	0.011	+	PTH1R
chr9	34610481	34612110	NM_148179	0.011	-	RPP25L
chr9	34610481	34612110	NM_148178	0.011	-	RPP25L
chr16	28390902	28437775	NM_001199142	0.011	-	EIF3C
